shipment_id,origin_node_id,dest_node_id,product_id,mode,ship_date,delivery_date,planned_transit_days,actual_transit_days,cost,quantity,leg
SHP004785,WH0008,DC0002,PRD0098,air,2025-10-02,2025-10-04,3,2,19904.05,98,warehouse_to_dc
SHP004786,WH0008,DC0003,PRD0057,air,2025-02-01,2025-02-04,3,3,44123.54,223,warehouse_to_dc
SHP004787,WH0002,DC0006,PRD0059,air,2024-12-13,2024-12-15,3,2,42741.61,158,warehouse_to_dc
SHP004788,WH0009,DC0003,PRD0081,ocean,2025-10-02,2025-10-26,25,24,11317.32,185,warehouse_to_dc
SHP004789,WH0007,DC0004,PRD0106,road,2026-04-07,2026-04-08,1,1,725.68,183,warehouse_to_dc
SHP004790,WH0002,DC0004,PRD0091,air,2026-05-23,2026-05-27,5,4,284232.08,626,warehouse_to_dc
SHP004791,WH0010,DC0003,PRD0133,air,2025-04-16,2025-04-20,4,4,52902.53,122,warehouse_to_dc
SHP004792,WH0006,DC0001,PRD0138,ocean,2026-01-28,2026-03-03,32,34,3055.24,38,warehouse_to_dc
SHP004793,WH0009,DC0006,PRD0003,ocean,2025-09-19,2025-10-02,13,13,2956.68,105,warehouse_to_dc
SHP004794,WH0006,DC0002,PRD0068,air,2024-12-11,2024-12-17,6,6,124347.71,182,warehouse_to_dc
SHP004795,WH0001,DC0005,PRD0064,rail,2026-08-27,2026-09-04,8,8,6257.21,136,warehouse_to_dc
SHP004796,WH0008,DC0004,PRD0074,air,2026-08-13,2026-08-16,4,3,52289.26,134,warehouse_to_dc
SHP004797,WH0010,DC0006,PRD0024,rail,2024-12-18,2024-12-27,7,9,10402.54,244,warehouse_to_dc
SHP004798,WH0005,DC0004,PRD0103,ocean,2026-07-13,2026-07-28,14,15,3103.39,108,warehouse_to_dc
SHP004799,WH0001,DC0006,PRD0088,air,2026-07-01,2026-07-03,3,2,165926.65,798,warehouse_to_dc
SHP004800,WH0003,DC0003,PRD0020,air,2025-04-22,2025-04-26,5,4,22474.81,47,warehouse_to_dc
SHP004801,WH0002,DC0005,PRD0142,ocean,2025-10-13,2025-11-01,16,19,9069.93,250,warehouse_to_dc
SHP004802,WH0010,DC0003,PRD0046,ocean,2026-07-24,2026-08-19,24,26,12951.0,224,warehouse_to_dc
SHP004803,WH0003,DC0005,PRD0122,ocean,2024-11-28,2024-12-13,14,15,3491.62,114,warehouse_to_dc
SHP004804,WH0007,DC0004,PRD0081,rail,2025-04-22,2025-04-23,1,1,237.93,108,warehouse_to_dc
SHP004805,WH0005,DC0004,PRD0091,rail,2026-06-04,2026-06-14,8,10,14654.89,306,warehouse_to_dc
SHP004806,WH0003,DC0005,PRD0056,rail,2026-02-13,2026-02-21,9,8,10107.31,198,warehouse_to_dc
SHP004807,WH0008,DC0005,PRD0147,ocean,2026-03-13,2026-04-01,19,19,7641.29,178,warehouse_to_dc
SHP004808,WH0005,DC0004,PRD0069,rail,2026-06-04,2026-06-12,8,8,20689.26,432,warehouse_to_dc
SHP004809,WH0009,DC0001,PRD0047,ocean,2025-07-01,2025-07-16,18,15,9083.71,228,warehouse_to_dc
SHP004810,WH0004,DC0006,PRD0049,road,2025-06-29,2025-06-30,1,1,1307.51,258,warehouse_to_dc
SHP004811,WH0010,DC0001,PRD0128,ocean,2025-07-22,2025-08-08,16,17,4137.24,113,warehouse_to_dc
SHP004812,WH0007,DC0005,PRD0052,ocean,2026-07-13,2026-07-27,14,14,3142.08,109,warehouse_to_dc
SHP004813,WH0004,DC0006,PRD0061,road,2026-06-15,2026-06-16,1,1,1084.52,214,warehouse_to_dc
SHP004814,WH0010,DC0005,PRD0062,ocean,2026-07-13,2026-07-28,12,15,7821.56,307,warehouse_to_dc
SHP004815,WH0005,DC0006,PRD0068,road,2025-03-21,2025-03-22,1,1,434.37,147,warehouse_to_dc
SHP004816,WH0006,DC0001,PRD0053,ocean,2026-03-23,2026-04-26,32,34,8281.31,103,warehouse_to_dc
SHP004817,WH0008,DC0006,PRD0059,air,2024-11-20,2024-11-24,3,4,175237.79,547,warehouse_to_dc
SHP004818,WH0006,DC0004,PRD0052,air,2025-01-16,2025-01-19,4,3,67156.64,189,warehouse_to_dc
SHP004819,WH0005,DC0002,PRD0064,ocean,2026-03-11,2026-03-27,16,16,7134.04,203,warehouse_to_dc
SHP004820,WH0008,DC0005,PRD0092,ocean,2025-11-22,2025-12-09,19,17,3691.86,86,warehouse_to_dc
SHP004821,WH0004,DC0005,PRD0040,road,2025-03-16,2025-03-17,1,1,549.86,99,warehouse_to_dc
SHP004822,WH0007,DC0006,PRD0028,rail,2025-10-20,2025-10-29,8,9,24937.83,517,warehouse_to_dc
SHP004823,WH0001,DC0006,PRD0031,air,2025-02-18,2025-02-20,3,2,30981.29,149,warehouse_to_dc
SHP004824,WH0006,DC0001,PRD0021,air,2025-02-19,2025-02-24,6,5,135073.83,224,warehouse_to_dc
SHP004825,WH0002,DC0001,PRD0127,ocean,2026-01-16,2026-01-25,11,9,5725.69,270,warehouse_to_dc
SHP004826,WH0006,DC0003,PRD0002,ocean,2025-05-22,2025-06-25,36,34,7417.32,82,warehouse_to_dc
SHP004827,WH0008,DC0004,PRD0139,ocean,2026-01-16,2026-02-07,22,22,26326.73,506,warehouse_to_dc
SHP004828,WH0003,DC0001,PRD0011,ocean,2025-08-16,2025-09-03,19,18,3186.49,75,warehouse_to_dc
SHP004829,WH0004,DC0002,PRD0124,air,2025-09-03,2025-09-06,3,3,17350.74,67,warehouse_to_dc
SHP004830,WH0004,DC0004,PRD0096,air,2025-11-17,2025-11-19,3,2,27448.36,123,warehouse_to_dc
SHP004831,WH0003,DC0005,PRD0081,air,2026-02-02,2026-02-04,3,2,128868.17,561,warehouse_to_dc
SHP004832,WH0004,DC0004,PRD0127,ocean,2025-06-02,2025-06-16,14,14,2499.36,84,warehouse_to_dc
SHP004833,WH0006,DC0002,PRD0148,ocean,2026-05-15,2026-06-16,36,32,13209.1,145,warehouse_to_dc
SHP004834,WH0010,DC0002,PRD0071,ocean,2025-08-26,2025-09-19,24,24,15482.58,269,warehouse_to_dc
SHP004835,WH0005,DC0004,PRD0126,air,2024-12-12,2024-12-15,3,3,49568.02,230,warehouse_to_dc
SHP004836,WH0005,DC0003,PRD0047,ocean,2025-01-22,2025-02-07,16,16,5142.6,144,warehouse_to_dc
SHP004837,WH0006,DC0005,PRD0131,air,2024-09-27,2024-10-01,5,4,67636.87,121,warehouse_to_dc
SHP004838,WH0010,DC0005,PRD0072,air,2026-03-13,2026-03-14,2,1,62865.46,329,warehouse_to_dc
SHP004839,WH0005,DC0004,PRD0102,ocean,2024-09-14,2024-09-28,14,14,4942.43,172,warehouse_to_dc
SHP004840,WH0003,DC0006,PRD0057,rail,2025-03-18,2025-03-26,9,8,19169.82,374,warehouse_to_dc
SHP004841,WH0002,DC0001,PRD0148,rail,2025-06-30,2025-07-07,6,7,8623.89,244,warehouse_to_dc
SHP004842,WH0002,DC0005,PRD0033,ocean,2026-02-24,2026-03-15,16,19,10158.32,280,warehouse_to_dc
SHP004843,WH0005,DC0002,PRD0014,air,2026-08-22,2026-08-24,3,2,13442.21,51,warehouse_to_dc
SHP004844,WH0003,DC0001,PRD0135,ocean,2026-03-08,2026-03-25,19,17,10111.78,238,warehouse_to_dc
SHP004845,WH0006,DC0004,PRD0109,ocean,2024-10-22,2024-11-10,20,19,3174.25,67,warehouse_to_dc
SHP004846,WH0008,DC0004,PRD0123,ocean,2026-07-09,2026-08-02,22,24,5619.14,108,warehouse_to_dc
SHP004847,WH0010,DC0001,PRD0139,air,2026-08-20,2026-08-22,3,2,52173.19,190,warehouse_to_dc
SHP004848,WH0006,DC0003,PRD0009,air,2026-05-26,2026-06-01,6,6,202167.24,298,warehouse_to_dc
SHP004849,WH0002,DC0006,PRD0129,ocean,2025-08-25,2025-09-09,16,15,3787.23,105,warehouse_to_dc
SHP004850,WH0002,DC0002,PRD0089,road,2025-04-27,2025-04-28,1,1,185.17,62,warehouse_to_dc
SHP004851,WH0009,DC0005,PRD0101,rail,2025-08-02,2025-08-10,8,8,3271.07,70,warehouse_to_dc
SHP004852,WH0004,DC0006,PRD0045,rail,2025-03-02,2025-03-03,1,1,743.29,264,warehouse_to_dc
SHP004853,WH0008,DC0001,PRD0118,ocean,2025-06-24,2025-07-07,14,13,4710.59,157,warehouse_to_dc
SHP004854,WH0003,DC0001,PRD0031,ocean,2024-10-04,2024-10-22,19,18,9686.92,228,warehouse_to_dc
SHP004855,WH0007,DC0003,PRD0133,ocean,2026-02-19,2026-03-15,26,24,9775.86,159,warehouse_to_dc
SHP004856,WH0005,DC0004,PRD0118,air,2025-06-07,2025-06-09,3,2,8189.5,38,warehouse_to_dc
SHP004857,WH0006,DC0002,PRD0081,ocean,2025-04-19,2025-05-23,36,34,27602.46,303,warehouse_to_dc
SHP004858,WH0010,DC0005,PRD0003,rail,2025-11-21,2025-11-28,7,7,6496.73,153,warehouse_to_dc
SHP004859,WH0007,DC0006,PRD0004,rail,2026-02-25,2026-03-05,8,8,3231.79,67,warehouse_to_dc
SHP004860,WH0007,DC0001,PRD0054,ocean,2025-11-09,2025-11-26,18,17,5117.4,127,warehouse_to_dc
SHP004861,WH0003,DC0005,PRD0098,ocean,2025-09-20,2025-10-04,14,14,5329.31,174,warehouse_to_dc
SHP004862,WH0010,DC0003,PRD0149,ocean,2026-06-01,2026-06-26,24,25,8325.64,144,warehouse_to_dc
SHP004863,WH0007,DC0006,PRD0026,rail,2026-03-29,2026-04-05,8,7,3955.32,82,warehouse_to_dc
SHP004864,WH0008,DC0004,PRD0084,ocean,2025-09-16,2025-10-08,22,22,22528.61,433,warehouse_to_dc
SHP004865,WH0008,DC0006,PRD0093,ocean,2025-07-28,2025-08-15,19,18,4613.21,108,warehouse_to_dc
SHP004866,WH0002,DC0002,PRD0067,road,2026-04-27,2026-04-28,1,1,689.92,231,warehouse_to_dc
SHP004867,WH0010,DC0002,PRD0048,ocean,2024-10-04,2024-10-26,24,22,9784.53,170,warehouse_to_dc
SHP004868,WH0007,DC0001,PRD0141,ocean,2026-08-27,2026-09-15,18,19,6769.47,168,warehouse_to_dc
SHP004869,WH0004,DC0004,PRD0068,rail,2025-09-15,2025-09-23,8,8,6000.45,121,warehouse_to_dc
SHP004870,WH0005,DC0004,PRD0061,air,2025-06-18,2025-06-20,3,2,65084.96,302,warehouse_to_dc
SHP004871,WH0006,DC0001,PRD0069,air,2026-02-19,2026-02-24,6,5,133867.82,222,warehouse_to_dc
SHP004872,WH0010,DC0001,PRD0121,ocean,2025-10-13,2025-10-28,16,15,7761.91,212,warehouse_to_dc
SHP004873,WH0003,DC0003,PRD0088,air,2025-09-13,2025-09-17,5,4,49731.5,104,warehouse_to_dc
SHP004874,WH0008,DC0001,PRD0094,ocean,2025-12-05,2025-12-17,14,12,7560.94,252,warehouse_to_dc
SHP004875,WH0008,DC0004,PRD0048,ocean,2024-10-09,2024-11-01,22,23,4838.71,93,warehouse_to_dc
SHP004876,WH0005,DC0003,PRD0128,rail,2025-04-03,2025-04-14,10,11,11428.0,192,warehouse_to_dc
SHP004877,WH0005,DC0001,PRD0109,rail,2025-06-19,2025-06-23,5,4,22767.08,939,warehouse_to_dc
SHP004878,WH0001,DC0006,PRD0054,air,2025-04-13,2025-04-15,3,2,35139.86,169,warehouse_to_dc
SHP004879,WH0010,DC0004,PRD0108,road,2026-04-27,2026-04-28,1,1,2578.38,245,warehouse_to_dc
SHP004880,WH0006,DC0002,PRD0096,ocean,2025-08-04,2025-09-08,36,35,17126.28,188,warehouse_to_dc
SHP004881,WH0008,DC0002,PRD0094,ocean,2025-07-07,2025-07-22,13,15,1056.13,39,warehouse_to_dc
SHP004882,WH0005,DC0003,PRD0103,rail,2025-11-23,2025-12-04,10,11,10118.54,170,warehouse_to_dc
SHP004883,WH0008,DC0003,PRD0072,rail,2024-10-13,2024-10-20,8,7,6419.57,146,warehouse_to_dc
SHP004884,WH0010,DC0006,PRD0116,ocean,2025-09-14,2025-09-25,12,11,1355.74,53,warehouse_to_dc
SHP004885,WH0003,DC0003,PRD0047,ocean,2024-12-16,2025-01-11,26,26,12624.15,198,warehouse_to_dc
SHP004886,WH0003,DC0005,PRD0147,rail,2026-04-29,2026-05-07,9,8,2450.26,48,warehouse_to_dc
SHP004887,WH0003,DC0004,PRD0034,road,2025-07-28,2025-07-29,1,1,3200.14,396,warehouse_to_dc
SHP004888,WH0006,DC0002,PRD0148,air,2026-02-10,2026-02-15,6,5,212484.28,311,warehouse_to_dc
SHP004889,WH0009,DC0005,PRD0059,rail,2024-11-25,2024-12-05,8,10,7616.92,163,warehouse_to_dc
SHP004890,WH0001,DC0003,PRD0026,ocean,2026-03-23,2026-04-17,25,25,14853.59,245,warehouse_to_dc
SHP004891,WH0009,DC0001,PRD0070,air,2026-07-16,2026-07-19,3,3,40040.03,134,warehouse_to_dc
SHP004892,WH0007,DC0004,PRD0061,rail,2026-01-22,2026-01-24,1,2,50.67,23,warehouse_to_dc
SHP004893,WH0007,DC0001,PRD0143,air,2024-12-11,2024-12-13,3,2,91266.93,302,warehouse_to_dc
SHP004894,WH0001,DC0003,PRD0111,ocean,2025-07-01,2025-07-24,25,23,29100.92,480,warehouse_to_dc
SHP004895,WH0005,DC0003,PRD0098,rail,2025-07-28,2025-08-06,10,9,1666.58,28,warehouse_to_dc
SHP004896,WH0006,DC0001,PRD0051,ocean,2025-01-11,2025-02-10,32,30,8442.11,105,warehouse_to_dc
SHP004897,WH0007,DC0006,PRD0038,ocean,2025-11-06,2025-11-16,14,10,21098.27,729,warehouse_to_dc
SHP004898,WH0010,DC0005,PRD0039,rail,2026-02-03,2026-02-08,7,5,4161.31,98,warehouse_to_dc
SHP004899,WH0002,DC0004,PRD0122,air,2025-01-28,2025-02-02,5,5,175715.36,387,warehouse_to_dc
SHP004900,WH0003,DC0002,PRD0003,air,2025-07-31,2025-08-05,5,5,35715.62,75,warehouse_to_dc
SHP004901,WH0009,DC0003,PRD0046,ocean,2025-03-04,2025-03-27,25,23,2630.51,43,warehouse_to_dc
SHP004902,WH0009,DC0006,PRD0108,air,2026-01-19,2026-01-21,3,2,39070.37,185,warehouse_to_dc
SHP004903,WH0003,DC0003,PRD0128,ocean,2026-06-24,2026-07-20,26,26,17597.3,276,warehouse_to_dc
SHP004904,WH0001,DC0005,PRD0035,ocean,2026-04-05,2026-04-18,13,13,9827.51,356,warehouse_to_dc
SHP004905,WH0008,DC0003,PRD0133,ocean,2026-02-07,2026-02-18,13,11,7466.05,283,warehouse_to_dc
SHP004906,WH0007,DC0005,PRD0137,rail,2024-12-02,2024-12-09,8,7,16863.46,351,warehouse_to_dc
SHP004907,WH0005,DC0006,PRD0081,road,2024-11-25,2024-11-26,1,1,159.57,54,warehouse_to_dc
SHP004908,WH0009,DC0002,PRD0125,ocean,2025-07-27,2025-08-23,25,27,34163.19,561,warehouse_to_dc
SHP004909,WH0001,DC0006,PRD0077,ocean,2025-05-25,2025-06-09,13,15,6016.05,217,warehouse_to_dc
SHP004910,WH0006,DC0003,PRD0065,air,2025-09-19,2025-09-24,6,5,163497.67,241,warehouse_to_dc
SHP004911,WH0003,DC0001,PRD0144,air,2025-06-09,2025-06-12,3,3,33776.75,106,warehouse_to_dc
SHP004912,WH0008,DC0002,PRD0146,rail,2026-04-01,2026-04-09,8,8,2031.03,45,warehouse_to_dc
SHP004913,WH0010,DC0006,PRD0013,rail,2025-09-10,2025-09-17,7,7,19099.74,448,warehouse_to_dc
SHP004914,WH0002,DC0004,PRD0102,ocean,2026-07-25,2026-08-21,25,27,12471.1,206,warehouse_to_dc
SHP004915,WH0007,DC0001,PRD0026,air,2025-06-05,2025-06-07,3,2,48051.13,159,warehouse_to_dc
SHP004916,WH0002,DC0003,PRD0042,road,2025-06-07,2025-06-08,1,1,855.8,428,warehouse_to_dc
SHP004917,WH0010,DC0003,PRD0016,ocean,2026-03-15,2026-04-09,24,25,17171.64,297,warehouse_to_dc
SHP004918,WH0002,DC0002,PRD0056,road,2026-06-28,2026-06-29,1,1,674.99,226,warehouse_to_dc
SHP004919,WH0004,DC0003,PRD0066,ocean,2025-10-19,2025-11-04,16,16,17981.33,512,warehouse_to_dc
SHP004920,WH0004,DC0005,PRD0122,road,2025-12-26,2025-12-27,1,1,222.17,40,warehouse_to_dc
SHP004921,WH0005,DC0001,PRD0025,ocean,2024-12-21,2024-12-27,8,6,974.69,67,warehouse_to_dc
SHP004922,WH0006,DC0005,PRD0116,ocean,2026-05-27,2026-06-21,30,25,20645.08,277,warehouse_to_dc
SHP004923,WH0003,DC0003,PRD0086,ocean,2025-01-11,2025-02-04,26,24,4016.77,63,warehouse_to_dc
SHP004924,WH0007,DC0004,PRD0067,road,2026-02-02,2026-02-03,1,1,507.58,128,warehouse_to_dc
SHP004925,WH0005,DC0006,PRD0093,road,2025-07-05,2025-07-06,1,1,132.97,45,warehouse_to_dc
SHP004926,WH0004,DC0004,PRD0093,ocean,2025-04-16,2025-04-28,14,12,10086.71,339,warehouse_to_dc
SHP004927,WH0010,DC0001,PRD0144,ocean,2026-03-16,2026-03-29,16,13,2562.89,70,warehouse_to_dc
SHP004928,WH0008,DC0004,PRD0143,ocean,2025-07-24,2025-08-15,22,22,7388.13,142,warehouse_to_dc
SHP004929,WH0009,DC0004,PRD0066,rail,2025-12-02,2025-12-04,1,2,99.0,198,warehouse_to_dc
SHP004930,WH0009,DC0002,PRD0089,ocean,2024-11-28,2024-12-22,25,24,7916.6,130,warehouse_to_dc
SHP004931,WH0006,DC0003,PRD0006,air,2024-12-08,2024-12-13,6,5,208272.96,307,warehouse_to_dc
SHP004932,WH0010,DC0006,PRD0106,rail,2025-01-29,2025-02-03,7,5,2046.4,48,warehouse_to_dc
SHP004933,WH0003,DC0003,PRD0032,ocean,2025-11-29,2025-12-27,26,28,17214.75,270,warehouse_to_dc
SHP004934,WH0008,DC0003,PRD0090,air,2025-03-06,2025-03-09,3,3,15631.21,79,warehouse_to_dc
SHP004935,WH0009,DC0003,PRD0051,ocean,2025-08-02,2025-08-24,25,22,2997.56,49,warehouse_to_dc
SHP004936,WH0001,DC0003,PRD0148,ocean,2026-05-18,2026-06-15,25,28,11458.49,189,warehouse_to_dc
SHP004937,WH0001,DC0003,PRD0148,ocean,2025-10-03,2025-10-30,25,27,30616.59,505,warehouse_to_dc
SHP004938,WH0004,DC0005,PRD0138,road,2024-09-08,2024-09-09,1,1,2127.24,383,warehouse_to_dc
SHP004939,WH0005,DC0003,PRD0045,ocean,2026-06-06,2026-06-22,16,16,4821.19,135,warehouse_to_dc
SHP004940,WH0008,DC0002,PRD0073,ocean,2025-02-23,2025-03-08,13,13,3222.56,119,warehouse_to_dc
SHP004941,WH0003,DC0004,PRD0091,rail,2025-11-05,2025-11-07,2,2,565.68,126,warehouse_to_dc
SHP004942,WH0001,DC0002,PRD0084,air,2025-08-15,2025-08-19,5,4,39379.51,87,warehouse_to_dc
SHP004943,WH0009,DC0003,PRD0131,ocean,2025-06-28,2025-07-25,25,27,4465.75,73,warehouse_to_dc
SHP004944,WH0009,DC0003,PRD0125,ocean,2024-10-31,2024-11-25,25,25,10583.22,173,warehouse_to_dc
SHP004945,WH0009,DC0003,PRD0115,air,2025-11-13,2025-11-19,5,6,70197.95,153,warehouse_to_dc
SHP004946,WH0001,DC0004,PRD0021,rail,2025-02-28,2025-03-01,1,1,142.24,130,warehouse_to_dc
SHP004947,WH0005,DC0002,PRD0098,ocean,2025-10-06,2025-10-22,16,16,3936.02,112,warehouse_to_dc
SHP004948,WH0004,DC0004,PRD0074,rail,2025-11-27,2025-12-03,8,6,15918.56,321,warehouse_to_dc
SHP004949,WH0007,DC0006,PRD0119,ocean,2025-10-13,2025-10-25,14,12,4196.5,145,warehouse_to_dc
SHP004950,WH0001,DC0003,PRD0038,ocean,2026-04-26,2026-05-20,25,24,13944.19,230,warehouse_to_dc
SHP004951,WH0009,DC0003,PRD0043,ocean,2024-10-09,2024-11-02,25,24,7952.71,130,warehouse_to_dc
SHP004952,WH0005,DC0006,PRD0087,rail,2024-12-20,2024-12-21,1,1,366.08,223,warehouse_to_dc
SHP004953,WH0001,DC0001,PRD0108,ocean,2025-12-22,2026-01-08,17,17,7744.39,197,warehouse_to_dc
SHP004954,WH0006,DC0005,PRD0147,ocean,2024-09-30,2024-10-30,30,30,22657.42,304,warehouse_to_dc
SHP004955,WH0004,DC0001,PRD0104,ocean,2026-05-16,2026-05-24,8,8,1053.82,74,warehouse_to_dc
SHP004956,WH0001,DC0001,PRD0019,ocean,2026-01-01,2026-01-18,17,17,27046.39,688,warehouse_to_dc
SHP004957,WH0003,DC0005,PRD0021,ocean,2026-05-05,2026-05-17,14,12,4287.95,140,warehouse_to_dc
SHP004958,WH0002,DC0006,PRD0042,ocean,2025-04-08,2025-04-26,16,18,6600.6,183,warehouse_to_dc
SHP004959,WH0006,DC0002,PRD0088,ocean,2026-07-04,2026-08-11,36,38,39809.49,437,warehouse_to_dc
SHP004960,WH0009,DC0005,PRD0059,ocean,2024-10-09,2024-10-23,13,14,2915.92,104,warehouse_to_dc
SHP004961,WH0002,DC0006,PRD0081,ocean,2025-07-03,2025-07-18,16,15,5266.06,146,warehouse_to_dc
SHP004962,WH0003,DC0006,PRD0082,rail,2025-01-11,2025-01-21,9,10,27575.83,538,warehouse_to_dc
SHP004963,WH0002,DC0002,PRD0075,road,2026-01-04,2026-01-05,1,1,456.96,153,warehouse_to_dc
SHP004964,WH0006,DC0006,PRD0069,ocean,2025-11-21,2025-12-21,30,30,6117.2,82,warehouse_to_dc
SHP004965,WH0006,DC0004,PRD0102,air,2026-01-19,2026-01-23,4,4,66090.66,186,warehouse_to_dc
SHP004966,WH0010,DC0005,PRD0070,rail,2025-11-09,2025-11-16,7,7,16050.76,378,warehouse_to_dc
SHP004967,WH0009,DC0006,PRD0114,rail,2026-03-29,2026-04-07,8,9,8541.51,182,warehouse_to_dc
SHP004968,WH0009,DC0001,PRD0093,ocean,2025-01-10,2025-01-26,18,16,17251.08,433,warehouse_to_dc
SHP004969,WH0002,DC0004,PRD0134,ocean,2025-07-31,2025-08-27,25,27,28392.94,469,warehouse_to_dc
SHP004970,WH0007,DC0005,PRD0116,rail,2025-10-29,2025-11-06,8,8,4708.32,98,warehouse_to_dc
SHP004971,WH0004,DC0001,PRD0106,ocean,2026-07-12,2026-07-19,8,7,4186.79,294,warehouse_to_dc
SHP004972,WH0008,DC0005,PRD0043,ocean,2024-11-10,2024-11-27,19,17,10474.58,244,warehouse_to_dc
SHP004973,WH0002,DC0002,PRD0048,rail,2025-04-09,2025-04-10,1,1,871.12,525,warehouse_to_dc
SHP004974,WH0001,DC0002,PRD0006,ocean,2025-05-29,2025-06-23,25,25,6517.99,108,warehouse_to_dc
SHP004975,WH0004,DC0002,PRD0033,air,2025-06-06,2025-06-09,3,3,84164.02,325,warehouse_to_dc
SHP004976,WH0010,DC0002,PRD0061,ocean,2024-10-23,2024-11-17,24,25,4834.71,84,warehouse_to_dc
SHP004977,WH0009,DC0004,PRD0065,road,2025-07-11,2025-07-12,1,1,217.8,242,warehouse_to_dc
SHP004978,WH0008,DC0005,PRD0021,ocean,2025-10-08,2025-10-29,19,21,3520.15,82,warehouse_to_dc
SHP004979,WH0010,DC0005,PRD0054,ocean,2025-04-04,2025-04-18,12,14,6369.35,250,warehouse_to_dc
SHP004980,WH0004,DC0006,PRD0043,rail,2024-12-10,2024-12-11,1,1,946.0,336,warehouse_to_dc
SHP004981,WH0009,DC0005,PRD0102,ocean,2026-01-21,2026-02-03,13,13,4233.7,151,warehouse_to_dc
SHP004982,WH0007,DC0005,PRD0027,air,2025-03-22,2025-03-25,3,3,32213.52,149,warehouse_to_dc
SHP004983,WH0001,DC0002,PRD0025,ocean,2025-09-21,2025-10-17,25,26,16596.73,275,warehouse_to_dc
SHP004984,WH0004,DC0006,PRD0017,rail,2025-09-19,2025-09-20,1,1,154.85,55,warehouse_to_dc
SHP004985,WH0004,DC0002,PRD0122,rail,2026-01-22,2026-01-31,10,9,8689.75,151,warehouse_to_dc
SHP004986,WH0008,DC0002,PRD0141,air,2025-11-22,2025-11-24,3,2,40823.62,201,warehouse_to_dc
SHP004987,WH0002,DC0003,PRD0014,rail,2024-11-22,2024-11-23,1,1,539.88,486,warehouse_to_dc
SHP004988,WH0008,DC0002,PRD0007,ocean,2026-02-15,2026-03-03,13,16,1706.06,63,warehouse_to_dc
SHP004989,WH0005,DC0004,PRD0102,air,2025-12-04,2025-12-07,3,3,32757.99,152,warehouse_to_dc
SHP004990,WH0010,DC0005,PRD0135,ocean,2026-08-21,2026-09-04,12,14,1808.89,71,warehouse_to_dc
SHP004991,WH0004,DC0005,PRD0022,road,2025-08-21,2025-08-23,1,2,749.81,135,warehouse_to_dc
SHP004992,WH0001,DC0006,PRD0027,rail,2026-01-16,2026-01-26,8,10,5868.19,127,warehouse_to_dc
SHP004993,WH0006,DC0006,PRD0068,ocean,2026-07-14,2026-08-14,30,31,19918.19,267,warehouse_to_dc
SHP004994,WH0010,DC0005,PRD0040,rail,2026-08-21,2026-08-28,7,7,7261.06,171,warehouse_to_dc
SHP004995,WH0009,DC0003,PRD0022,ocean,2025-03-31,2025-04-26,25,26,20554.69,336,warehouse_to_dc
SHP004996,WH0004,DC0005,PRD0100,rail,2025-11-20,2025-11-21,1,1,780.67,253,warehouse_to_dc
SHP004997,WH0008,DC0004,PRD0080,ocean,2025-04-21,2025-05-12,22,21,10249.74,197,warehouse_to_dc
SHP004998,WH0009,DC0006,PRD0059,ocean,2025-09-20,2025-10-02,13,12,3970.39,141,warehouse_to_dc
SHP004999,WH0003,DC0001,PRD0064,ocean,2026-08-27,2026-09-15,19,19,5098.38,120,warehouse_to_dc
SHP005000,WH0007,DC0004,PRD0073,road,2025-05-18,2025-05-19,1,1,360.86,91,warehouse_to_dc
SHP005001,DC0002,CUST0027,PRD0114,ocean,2024-12-07,2025-01-02,25,26,13715.55,226,dc_to_customer
SHP005002,DC0004,CUST0028,PRD0033,ocean,2025-10-17,2025-11-18,35,32,40335.17,466,dc_to_customer
SHP005003,DC0001,CUST0016,PRD0034,ocean,2025-09-16,2025-10-04,19,18,18020.78,425,dc_to_customer
SHP005004,DC0005,CUST0013,PRD0135,air,2025-12-06,2025-12-07,2,1,40833.97,345,dc_to_customer
SHP005005,DC0005,CUST0018,PRD0044,air,2025-08-27,2025-08-28,2,1,29200.07,163,dc_to_customer
SHP005006,DC0005,CUST0024,PRD0008,air,2025-01-12,2025-01-15,4,3,49357.72,138,dc_to_customer
SHP005007,DC0002,CUST0012,PRD0009,air,2025-11-20,2025-11-27,7,7,142751.84,190,dc_to_customer
SHP005008,DC0002,CUST0025,PRD0092,ocean,2026-01-31,2026-02-25,25,25,9747.63,161,dc_to_customer
SHP005009,DC0004,CUST0025,PRD0084,road,2026-08-15,2026-08-16,1,1,1531.07,246,dc_to_customer
SHP005010,DC0003,CUST0028,PRD0122,rail,2024-09-05,2024-09-11,7,6,8627.45,202,dc_to_customer
SHP005011,DC0006,CUST0025,PRD0120,ocean,2024-09-21,2024-10-04,14,13,3902.52,136,dc_to_customer
SHP005012,DC0002,CUST0024,PRD0139,ocean,2025-12-02,2025-12-14,14,12,2668.57,87,dc_to_customer
SHP005013,DC0004,CUST0025,PRD0070,road,2024-11-28,2024-11-29,1,1,1524.85,245,dc_to_customer
SHP005014,DC0005,CUST0007,PRD0141,ocean,2026-05-12,2026-06-01,19,20,9510.61,216,dc_to_customer
SHP005015,DC0002,CUST0024,PRD0114,ocean,2026-04-07,2026-04-21,14,14,9232.62,301,dc_to_customer
SHP005016,DC0004,CUST0016,PRD0035,rail,2026-08-30,2026-08-31,2,1,350.54,59,dc_to_customer
