po_id,supplier_node_id,product_id,order_date,quantity,unit_price,currency,total_value,status
PO003168,SUP0040,PRD0068,2024-11-09,96,6331.19,USD,607794.24,fulfilled
PO003169,SUP0039,PRD0078,2024-09-19,28,115.32,USD,3228.96,fulfilled
PO003170,SUP0021,PRD0023,2026-08-03,369,3614.98,USD,1333927.62,fulfilled
PO003171,SUP0017,PRD0017,2026-06-02,186,251.5,USD,46779.0,fulfilled
PO003172,SUP0036,PRD0079,2024-10-21,504,333.94,USD,168305.76,fulfilled
PO003173,SUP0008,PRD0136,2025-02-01,162,2377.87,USD,385214.94,fulfilled
PO003174,SUP0026,PRD0141,2025-04-04,348,4905.85,USD,1707235.8,fulfilled
PO003175,SUP0026,PRD0148,2026-04-18,394,907.41,USD,357519.54,fulfilled
PO003176,SUP0030,PRD0019,2025-12-26,306,864.11,USD,264417.66,fulfilled
PO003177,SUP0012,PRD0041,2025-12-20,561,2.32,USD,1301.52,fulfilled
PO003178,SUP0001,PRD0112,2026-06-24,66,318.99,USD,21053.34,fulfilled
PO003179,SUP0028,PRD0015,2025-03-18,236,1031.52,USD,243438.72,open
PO003180,SUP0034,PRD0083,2026-02-01,298,2.66,USD,792.68,cancelled
PO003181,SUP0020,PRD0105,2025-09-04,348,3.1,USD,1078.8,fulfilled
PO003182,SUP0038,PRD0044,2026-02-21,140,2621.16,USD,366962.4,fulfilled
PO003183,SUP0012,PRD0120,2026-02-20,355,3.01,USD,1068.55,fulfilled
PO003184,SUP0019,PRD0091,2025-02-26,182,482.53,USD,87820.46,fulfilled
PO003185,SUP0029,PRD0103,2025-01-23,311,4.13,USD,1284.43,fulfilled
PO003186,SUP0015,PRD0141,2026-02-09,127,2.33,USD,295.91,fulfilled
PO003187,SUP0010,PRD0136,2025-07-04,190,28.73,USD,5458.7,fulfilled
PO003188,SUP0025,PRD0070,2026-01-28,716,1055.68,USD,755866.88,fulfilled
PO003189,SUP0026,PRD0070,2025-09-25,267,35.49,USD,9475.83,fulfilled
PO003190,SUP0008,PRD0016,2026-08-15,165,2.59,USD,427.35,fulfilled
PO003191,SUP0030,PRD0119,2024-12-05,643,20.95,USD,13470.85,fulfilled
PO003192,SUP0039,PRD0066,2025-07-09,217,58.48,USD,12690.16,fulfilled
PO003193,SUP0016,PRD0036,2025-07-26,214,36.19,USD,7744.66,open
PO003194,SUP0026,PRD0037,2025-07-10,103,682.9,USD,70338.7,open
PO003195,SUP0028,PRD0078,2025-09-28,32,599.68,USD,19189.76,fulfilled
PO003196,SUP0001,PRD0095,2025-06-15,33,22.24,USD,733.92,fulfilled
PO003197,SUP0030,PRD0091,2026-02-15,242,3.32,USD,803.44,fulfilled
PO003198,SUP0022,PRD0082,2025-02-17,127,27.96,USD,3550.92,open
PO003199,SUP0031,PRD0066,2025-03-03,111,12.03,USD,1335.33,open
PO003200,SUP0022,PRD0132,2025-11-01,846,1155.86,USD,977857.56,fulfilled
PO003201,SUP0037,PRD0122,2024-12-25,108,32.34,USD,3492.72,fulfilled
PO003202,SUP0002,PRD0001,2025-02-12,499,93.0,USD,46407.0,open
PO003203,SUP0006,PRD0122,2026-02-08,63,12.22,USD,769.86,fulfilled
PO003204,SUP0006,PRD0091,2026-07-26,282,449.6,USD,126787.2,fulfilled
PO003205,SUP0028,PRD0067,2026-07-20,70,375.58,USD,26290.6,fulfilled
PO003206,SUP0022,PRD0112,2025-10-31,229,358.02,USD,81986.58,fulfilled
PO003207,SUP0002,PRD0121,2026-02-08,276,325.66,USD,89882.16,fulfilled
PO003208,SUP0026,PRD0041,2024-12-04,142,8.58,USD,1218.36,fulfilled
PO003209,SUP0020,PRD0010,2024-12-15,58,22.17,USD,1285.86,fulfilled
PO003210,SUP0012,PRD0114,2025-01-19,334,3726.59,USD,1244681.06,fulfilled
PO003211,SUP0013,PRD0084,2025-02-25,186,2.31,USD,429.66,fulfilled
PO003212,SUP0025,PRD0062,2026-04-01,990,42.59,USD,42164.1,fulfilled
PO003213,SUP0023,PRD0089,2024-11-11,318,4.26,USD,1354.68,fulfilled
PO003214,SUP0007,PRD0150,2024-10-27,284,1206.36,USD,342606.24,open
PO003215,SUP0014,PRD0089,2025-07-16,373,3147.28,USD,1173935.44,open
PO003216,SUP0016,PRD0086,2026-08-19,39,2.89,USD,112.71,fulfilled
PO003217,SUP0005,PRD0117,2025-05-14,38,19.54,USD,742.52,fulfilled
PO003218,SUP0040,PRD0060,2025-08-09,131,2.31,USD,302.61,fulfilled
PO003219,SUP0015,PRD0032,2025-12-19,222,91.08,USD,20219.76,fulfilled
PO003220,SUP0033,PRD0132,2025-05-04,129,5.71,USD,736.59,fulfilled
PO003221,SUP0009,PRD0076,2026-04-25,360,11.2,USD,4032.0,fulfilled
PO003222,SUP0037,PRD0028,2026-04-01,505,3385.24,USD,1709546.2,open
PO003223,SUP0002,PRD0081,2025-04-20,172,105.97,USD,18226.84,fulfilled
PO003224,SUP0036,PRD0111,2026-06-08,165,237.36,USD,39164.4,fulfilled
PO003225,SUP0019,PRD0128,2026-07-10,356,29.18,USD,10388.08,fulfilled
PO003226,SUP0036,PRD0109,2025-01-05,79,10.0,USD,790.0,open
PO003227,SUP0019,PRD0005,2025-08-27,349,2.96,USD,1033.04,cancelled
PO003228,SUP0027,PRD0066,2025-10-31,42,39.51,USD,1659.42,fulfilled
PO003229,SUP0010,PRD0091,2026-07-01,655,2.68,USD,1755.4,fulfilled
PO003230,SUP0011,PRD0133,2025-04-16,542,788.55,USD,427394.1,fulfilled
PO003231,SUP0013,PRD0097,2026-08-04,408,347.06,USD,141600.48,fulfilled
PO003232,SUP0025,PRD0128,2025-06-27,225,259.08,USD,58293.0,fulfilled
PO003233,SUP0007,PRD0105,2026-07-28,44,67.66,USD,2977.04,fulfilled
PO003234,SUP0025,PRD0083,2025-05-17,217,247.36,USD,53677.12,fulfilled
PO003235,SUP0037,PRD0147,2025-07-21,198,1223.59,USD,242270.82,fulfilled
PO003236,SUP0020,PRD0040,2026-07-24,635,291.76,USD,185267.6,fulfilled
PO003237,SUP0008,PRD0016,2026-04-14,142,3068.39,USD,435711.38,fulfilled
PO003238,SUP0007,PRD0094,2024-12-09,79,90.04,USD,7113.16,fulfilled
PO003239,SUP0035,PRD0137,2026-03-16,410,122.61,USD,50270.1,fulfilled
PO003240,SUP0011,PRD0051,2025-10-03,363,27.77,USD,10080.51,fulfilled
PO003241,SUP0010,PRD0009,2025-12-30,344,934.04,USD,321309.76,fulfilled
PO003242,SUP0011,PRD0091,2024-11-28,64,2118.49,USD,135583.36,open
PO003243,SUP0001,PRD0136,2026-05-05,98,2.69,USD,263.62,fulfilled
PO003244,SUP0028,PRD0007,2024-12-31,120,3.69,USD,442.8,fulfilled
PO003245,SUP0037,PRD0001,2025-04-11,619,19.42,USD,12020.98,fulfilled
PO003246,SUP0039,PRD0141,2026-08-07,595,674.7,USD,401446.5,open
PO003247,SUP0031,PRD0130,2024-10-12,269,47.85,USD,12871.65,open
PO003248,SUP0014,PRD0100,2025-05-30,239,1246.7,USD,297961.3,cancelled
PO003249,SUP0009,PRD0064,2026-05-22,106,2.42,USD,256.52,fulfilled
PO003250,SUP0026,PRD0130,2026-08-19,86,69.89,USD,6010.54,fulfilled
PO003251,SUP0027,PRD0078,2025-07-04,185,68.94,USD,12753.9,fulfilled
PO003252,SUP0031,PRD0041,2024-09-19,558,4.01,USD,2237.58,fulfilled
PO003253,SUP0008,PRD0081,2025-10-03,209,341.63,USD,71400.67,fulfilled
PO003254,SUP0013,PRD0074,2025-09-22,116,3642.67,USD,422549.72,fulfilled
PO003255,SUP0010,PRD0091,2026-07-14,341,378.59,USD,129099.19,open
PO003256,SUP0030,PRD0091,2026-06-02,104,518.3,USD,53903.2,fulfilled
PO003257,SUP0002,PRD0016,2025-05-21,202,1037.8,USD,209635.6,fulfilled
PO003258,SUP0037,PRD0005,2025-01-08,114,2.53,USD,288.42,fulfilled
PO003259,SUP0017,PRD0133,2026-04-12,644,1939.68,USD,1249153.92,fulfilled
PO003260,SUP0016,PRD0103,2025-01-16,221,40.01,USD,8842.21,fulfilled
PO003261,SUP0024,PRD0058,2026-04-03,216,115.47,USD,24941.52,fulfilled
PO003262,SUP0039,PRD0133,2026-02-22,354,2.35,USD,831.9,fulfilled
PO003263,SUP0019,PRD0066,2026-06-02,265,2.31,USD,612.15,fulfilled
PO003264,SUP0015,PRD0062,2025-03-20,1340,11.97,USD,16039.8,fulfilled
PO003265,SUP0017,PRD0020,2024-11-09,192,46.31,USD,8891.52,fulfilled
PO003266,SUP0019,PRD0105,2026-07-29,105,5.31,USD,557.55,fulfilled
PO003267,SUP0014,PRD0048,2025-08-14,30,2.37,USD,71.1,fulfilled
PO003268,SUP0006,PRD0125,2026-07-04,53,750.83,USD,39793.99,fulfilled
PO003269,SUP0001,PRD0118,2025-06-30,161,6.03,USD,970.83,fulfilled
PO003270,SUP0038,PRD0141,2025-01-21,1088,6.42,USD,6984.96,cancelled
PO003271,SUP0012,PRD0137,2025-03-12,136,5.19,USD,705.84,fulfilled
PO003272,SUP0004,PRD0015,2026-06-17,43,10.5,USD,451.5,open
PO003273,SUP0005,PRD0042,2026-02-03,500,1009.21,USD,504605.0,fulfilled
PO003274,SUP0007,PRD0020,2025-04-30,152,252.54,USD,38386.08,fulfilled
PO003275,SUP0037,PRD0095,2025-04-23,101,16.17,USD,1633.17,fulfilled
PO003276,SUP0006,PRD0026,2025-01-17,119,528.63,USD,62906.97,cancelled
PO003277,SUP0009,PRD0079,2025-06-10,117,2.48,USD,290.16,fulfilled
PO003278,SUP0010,PRD0032,2025-05-06,573,124.04,USD,71074.92,fulfilled
PO003279,SUP0025,PRD0037,2025-12-04,263,148.69,USD,39105.47,open
PO003280,SUP0035,PRD0114,2026-03-20,115,44.3,USD,5094.5,fulfilled
PO003281,SUP0018,PRD0079,2025-06-13,333,408.87,USD,136153.71,open
PO003282,SUP0012,PRD0010,2025-03-16,192,8.18,USD,1570.56,fulfilled
PO003283,SUP0029,PRD0017,2026-01-21,320,5.2,USD,1664.0,cancelled
PO003284,SUP0001,PRD0064,2024-11-02,289,1311.5,USD,379023.5,fulfilled
PO003285,SUP0031,PRD0146,2026-03-23,48,2236.97,USD,107374.56,fulfilled
PO003286,SUP0021,PRD0081,2026-08-30,386,1678.81,USD,648020.66,fulfilled
PO003287,SUP0010,PRD0114,2024-09-29,245,4824.0,USD,1181880.0,open
PO003288,SUP0031,PRD0136,2026-01-23,110,2.65,USD,291.5,fulfilled
PO003289,SUP0019,PRD0081,2024-10-29,50,794.08,USD,39704.0,fulfilled
PO003290,SUP0018,PRD0132,2026-04-23,882,40.72,USD,35915.04,fulfilled
PO003291,SUP0025,PRD0077,2025-07-28,199,608.86,USD,121163.14,fulfilled
PO003292,SUP0012,PRD0048,2026-08-13,170,21.59,USD,3670.3,fulfilled
PO003293,SUP0030,PRD0064,2025-02-21,127,341.64,USD,43388.28,fulfilled
PO003294,SUP0021,PRD0095,2025-07-26,266,4670.66,USD,1242395.56,open
PO003295,SUP0034,PRD0010,2024-12-07,207,54.49,USD,11279.43,fulfilled
PO003296,SUP0014,PRD0035,2026-06-06,118,233.95,USD,27606.1,fulfilled
PO003297,SUP0026,PRD0025,2026-08-16,255,79.07,USD,20162.85,fulfilled
PO003298,SUP0030,PRD0052,2024-10-10,394,360.57,USD,142064.58,fulfilled
PO003299,SUP0018,PRD0102,2025-06-11,763,658.37,USD,502336.31,fulfilled
PO003300,SUP0036,PRD0040,2026-08-17,343,2.87,USD,984.41,fulfilled
PO003301,SUP0028,PRD0133,2024-11-06,305,7458.29,USD,2274778.45,cancelled
PO003302,SUP0005,PRD0052,2024-11-21,310,7.19,USD,2228.9,fulfilled
PO003303,SUP0030,PRD0114,2026-04-02,99,3397.42,USD,336344.58,fulfilled
PO003304,SUP0032,PRD0015,2024-12-10,403,3484.68,USD,1404326.04,fulfilled
PO003305,SUP0030,PRD0081,2026-01-05,224,2.81,USD,629.44,fulfilled
PO003306,SUP0001,PRD0147,2025-10-13,384,511.54,USD,196431.36,fulfilled
PO003307,SUP0030,PRD0058,2026-08-26,786,4233.04,USD,3327169.44,open
PO003308,SUP0008,PRD0056,2025-02-12,770,741.86,USD,571232.2,open
PO003309,SUP0036,PRD0038,2025-07-21,182,34.41,USD,6262.62,fulfilled
PO003310,SUP0031,PRD0081,2026-08-30,226,4058.98,USD,917329.48,open
PO003311,SUP0006,PRD0137,2025-03-06,153,255.29,USD,39059.37,open
PO003312,SUP0034,PRD0133,2025-06-09,65,4043.77,USD,262845.05,cancelled
PO003313,SUP0022,PRD0092,2024-11-30,293,1216.75,USD,356507.75,fulfilled
PO003314,SUP0039,PRD0079,2025-12-16,110,1461.76,USD,160793.6,fulfilled
PO003315,SUP0027,PRD0148,2024-09-07,660,74.32,USD,49051.2,fulfilled
PO003316,SUP0008,PRD0042,2026-04-16,496,268.44,USD,133146.24,fulfilled
PO003317,SUP0010,PRD0066,2025-03-29,111,4229.31,USD,469453.41,fulfilled
PO003318,SUP0020,PRD0109,2025-07-17,118,493.1,USD,58185.8,fulfilled
PO003319,SUP0010,PRD0054,2026-03-12,73,2.55,USD,186.15,fulfilled
PO003320,SUP0029,PRD0020,2026-07-12,50,190.79,USD,9539.5,fulfilled
PO003321,SUP0037,PRD0120,2024-10-08,325,503.3,USD,163572.5,open
PO003322,SUP0035,PRD0040,2025-01-01,613,566.0,USD,346958.0,open
PO003323,SUP0002,PRD0142,2025-09-16,282,1115.28,USD,314508.96,open
PO003324,SUP0020,PRD0012,2026-01-11,196,608.49,USD,119264.04,fulfilled
PO003325,SUP0026,PRD0097,2024-10-25,231,5.01,USD,1157.31,open
PO003326,SUP0030,PRD0009,2026-05-06,140,57.01,USD,7981.4,open
PO003327,SUP0020,PRD0066,2025-04-23,241,299.93,USD,72283.13,open
PO003328,SUP0038,PRD0147,2026-07-09,44,720.77,USD,31713.88,fulfilled
PO003329,SUP0026,PRD0132,2026-04-30,152,5.05,USD,767.6,fulfilled
PO003330,SUP0019,PRD0122,2026-03-30,1266,26.97,USD,34144.02,fulfilled
PO003331,SUP0003,PRD0104,2025-03-03,40,26.21,USD,1048.4,open
PO003332,SUP0007,PRD0003,2025-12-11,409,44.8,USD,18323.2,fulfilled
PO003333,SUP0021,PRD0049,2026-01-03,436,1507.93,USD,657457.48,open
PO003334,SUP0039,PRD0048,2026-05-26,362,16.69,USD,6041.78,open
PO003335,SUP0030,PRD0023,2025-03-16,36,261.6,USD,9417.6,fulfilled
PO003336,SUP0005,PRD0051,2024-10-17,92,5.27,USD,484.84,fulfilled
PO003337,SUP0040,PRD0132,2025-06-28,373,129.62,USD,48348.26,fulfilled
PO003338,SUP0021,PRD0072,2025-01-10,116,1323.92,USD,153574.72,fulfilled
PO003339,SUP0030,PRD0071,2025-06-17,448,909.85,USD,407612.8,fulfilled
PO003340,SUP0035,PRD0048,2026-05-06,103,14.98,USD,1542.94,open
PO003341,SUP0033,PRD0134,2025-06-09,267,77.62,USD,20724.54,fulfilled
PO003342,SUP0002,PRD0037,2026-02-06,458,106.99,USD,49001.42,fulfilled
PO003343,SUP0034,PRD0010,2025-07-21,46,1556.57,USD,71602.22,fulfilled
PO003344,SUP0002,PRD0040,2025-06-13,192,112.11,USD,21525.12,open
PO003345,SUP0001,PRD0079,2026-08-22,188,2.31,USD,434.28,open
PO003346,SUP0012,PRD0064,2025-11-17,428,25.74,USD,11016.72,fulfilled
PO003347,SUP0007,PRD0074,2025-07-05,151,400.78,USD,60517.78,fulfilled
PO003348,SUP0014,PRD0040,2025-05-19,126,2.31,USD,291.06,fulfilled
PO003349,SUP0003,PRD0021,2025-01-15,156,50.52,USD,7881.12,cancelled
PO003350,SUP0040,PRD0097,2026-05-29,170,785.84,USD,133592.8,fulfilled
PO003351,SUP0008,PRD0147,2025-01-12,61,1176.46,USD,71764.06,fulfilled
PO003352,SUP0021,PRD0003,2025-12-08,184,667.05,USD,122737.2,cancelled
PO003353,SUP0030,PRD0147,2024-12-10,131,7.52,USD,985.12,fulfilled
PO003354,SUP0007,PRD0073,2025-10-01,101,2479.06,USD,250385.06,fulfilled
PO003355,SUP0039,PRD0075,2024-10-29,150,16.92,USD,2538.0,cancelled
PO003356,SUP0004,PRD0136,2025-06-02,196,34.51,USD,6763.96,fulfilled
PO003357,SUP0019,PRD0143,2026-06-22,335,948.82,USD,317854.7,cancelled
PO003358,SUP0031,PRD0012,2025-10-06,125,3424.18,USD,428022.5,fulfilled
PO003359,SUP0010,PRD0051,2026-06-30,523,1289.43,USD,674371.89,fulfilled
PO003360,SUP0031,PRD0142,2026-03-20,277,59.65,USD,16523.05,fulfilled
PO003361,SUP0020,PRD0055,2026-01-18,441,264.12,USD,116476.92,open
PO003362,SUP0006,PRD0040,2026-04-10,287,84.16,USD,24153.92,fulfilled
PO003363,SUP0026,PRD0058,2024-12-07,212,337.95,USD,71645.4,fulfilled
PO003364,SUP0031,PRD0066,2025-01-23,110,2.31,USD,254.1,fulfilled
PO003365,SUP0026,PRD0082,2026-01-08,324,997.96,USD,323339.04,open
PO003366,SUP0005,PRD0056,2026-03-24,100,5514.7,USD,551470.0,fulfilled
PO003367,SUP0033,PRD0040,2025-01-31,232,112.07,USD,26000.24,fulfilled
PO003368,SUP0001,PRD0057,2025-06-26,319,6.2,USD,1977.8,fulfilled
PO003369,SUP0023,PRD0077,2026-02-15,71,545.02,USD,38696.42,fulfilled
PO003370,SUP0030,PRD0150,2025-09-21,155,1517.61,USD,235229.55,fulfilled
PO003371,SUP0019,PRD0079,2025-06-01,99,550.06,USD,54455.94,open
PO003372,SUP0005,PRD0065,2026-03-21,401,17.6,USD,7057.6,open
PO003373,SUP0036,PRD0082,2024-12-26,140,3840.87,USD,537721.8,open
PO003374,SUP0026,PRD0062,2024-10-16,339,2.92,USD,989.88,open
PO003375,SUP0031,PRD0114,2025-03-27,321,556.07,USD,178498.47,fulfilled
PO003376,SUP0006,PRD0122,2025-11-19,56,2.65,USD,148.4,fulfilled
PO003377,SUP0037,PRD0040,2026-07-01,486,343.16,USD,166775.76,fulfilled
PO003378,SUP0033,PRD0030,2025-08-26,322,2.31,USD,743.82,fulfilled
PO003379,SUP0028,PRD0118,2025-06-07,860,2.56,USD,2201.6,fulfilled
PO003380,SUP0032,PRD0070,2025-04-15,226,1457.94,USD,329494.44,fulfilled
PO003381,SUP0032,PRD0040,2026-04-01,298,220.22,USD,65625.56,fulfilled
PO003382,SUP0033,PRD0032,2025-11-08,172,838.88,USD,144287.36,fulfilled
PO003383,SUP0019,PRD0133,2026-05-21,518,98.6,USD,51074.8,fulfilled
PO003384,SUP0008,PRD0038,2025-05-08,136,77.03,USD,10476.08,fulfilled
PO003385,SUP0019,PRD0122,2025-02-03,105,61.94,USD,6503.7,fulfilled
PO003386,SUP0015,PRD0020,2024-10-03,318,2436.82,USD,774908.76,cancelled
PO003387,SUP0039,PRD0112,2026-02-24,249,2935.64,USD,730974.36,open
PO003388,SUP0021,PRD0091,2025-04-28,219,1566.75,USD,343118.25,open
PO003389,SUP0026,PRD0081,2025-07-23,151,1180.67,USD,178281.17,open
PO003390,SUP0035,PRD0010,2025-12-09,134,122.05,USD,16354.7,cancelled
PO003391,SUP0031,PRD0062,2025-07-16,178,4084.3,USD,727005.4,fulfilled
PO003392,SUP0020,PRD0136,2025-11-20,179,489.83,USD,87679.57,fulfilled
PO003393,SUP0027,PRD0078,2026-06-18,203,549.85,USD,111619.55,fulfilled
PO003394,SUP0032,PRD0137,2025-10-23,319,1398.52,USD,446127.88,fulfilled
PO003395,SUP0019,PRD0002,2026-01-23,116,8.42,USD,976.72,open
PO003396,SUP0019,PRD0114,2024-09-25,391,8.95,USD,3499.45,fulfilled
PO003397,SUP0032,PRD0076,2024-11-07,357,40.68,USD,14522.76,open
PO003398,SUP0038,PRD0104,2026-07-27,448,116.47,USD,52178.56,fulfilled
PO003399,SUP0008,PRD0041,2025-10-21,288,2603.34,USD,749761.92,open
PO003400,SUP0020,PRD0066,2025-09-08,303,410.11,USD,124263.33,open
PO003401,SUP0029,PRD0114,2025-02-21,478,29.57,USD,14134.46,fulfilled
PO003402,SUP0007,PRD0133,2026-03-30,350,177.66,USD,62181.0,open
PO003403,SUP0020,PRD0066,2025-03-07,263,1144.76,USD,301071.88,open
PO003404,SUP0030,PRD0017,2025-05-17,259,322.31,USD,83478.29,cancelled
PO003405,SUP0036,PRD0015,2025-05-13,56,416.94,USD,23348.64,fulfilled
PO003406,SUP0008,PRD0012,2024-11-14,202,800.45,USD,161690.9,fulfilled
PO003407,SUP0019,PRD0132,2026-07-06,613,621.02,USD,380685.26,cancelled
PO003408,SUP0032,PRD0056,2026-01-31,54,41.04,USD,2216.16,cancelled
PO003409,SUP0017,PRD0078,2025-11-25,337,173.53,USD,58479.61,cancelled
PO003410,SUP0029,PRD0054,2025-09-03,395,3.54,USD,1398.3,fulfilled
PO003411,SUP0025,PRD0027,2026-08-11,704,58.16,USD,40944.64,fulfilled
PO003412,SUP0010,PRD0144,2024-10-31,260,53.97,USD,14032.2,fulfilled
PO003413,SUP0040,PRD0033,2025-06-26,419,3.38,USD,1416.22,fulfilled
PO003414,SUP0039,PRD0095,2025-12-05,203,684.28,USD,138908.84,fulfilled
PO003415,SUP0013,PRD0005,2025-06-02,639,15.83,USD,10115.37,fulfilled
PO003416,SUP0034,PRD0145,2024-11-29,126,1808.84,USD,227913.84,fulfilled
PO003417,SUP0009,PRD0071,2026-01-03,201,2800.49,USD,562898.49,fulfilled
PO003418,SUP0006,PRD0145,2026-03-28,226,79.26,USD,17912.76,fulfilled
PO003419,SUP0009,PRD0075,2026-01-26,173,1779.87,USD,307917.51,fulfilled
PO003420,SUP0013,PRD0040,2024-10-01,149,137.45,USD,20480.05,fulfilled
PO003421,SUP0030,PRD0018,2025-02-22,432,61.64,USD,26628.48,open
PO003422,SUP0011,PRD0018,2025-06-19,56,594.11,USD,33270.16,fulfilled
PO003423,SUP0013,PRD0108,2025-10-05,907,2.31,USD,2095.17,fulfilled
PO003424,SUP0020,PRD0028,2024-11-02,182,807.04,USD,146881.28,fulfilled
PO003425,SUP0037,PRD0016,2025-01-05,511,1082.42,USD,553116.62,fulfilled
PO003426,SUP0001,PRD0015,2026-07-30,880,2.36,USD,2076.8,fulfilled
PO003427,SUP0036,PRD0118,2024-09-24,39,11.5,USD,448.5,open
PO003428,SUP0013,PRD0040,2025-12-31,33,4.27,USD,140.91,fulfilled
PO003429,SUP0026,PRD0065,2025-03-25,399,2.76,USD,1101.24,fulfilled
PO003430,SUP0036,PRD0002,2025-10-11,156,137.42,USD,21437.52,fulfilled
PO003431,SUP0010,PRD0147,2025-06-25,623,28.59,USD,17811.57,fulfilled
PO003432,SUP0039,PRD0073,2025-08-22,334,2.37,USD,791.58,fulfilled
PO003433,SUP0013,PRD0016,2025-06-17,207,111.46,USD,23072.22,open
PO003434,SUP0002,PRD0102,2025-09-21,880,1654.11,USD,1455616.8,fulfilled
PO003435,SUP0024,PRD0147,2026-04-15,881,229.69,USD,202356.89,fulfilled
PO003436,SUP0016,PRD0048,2024-09-23,412,27.39,USD,11284.68,fulfilled
PO003437,SUP0021,PRD0128,2024-12-25,111,189.52,USD,21036.72,fulfilled
PO003438,SUP0009,PRD0034,2025-04-05,26,2.31,USD,60.06,fulfilled
PO003439,SUP0008,PRD0114,2026-06-29,282,21.59,USD,6088.38,fulfilled
PO003440,SUP0018,PRD0074,2025-07-20,122,38.8,USD,4733.6,fulfilled
PO003441,SUP0035,PRD0042,2026-04-09,377,1299.16,USD,489783.32,cancelled
PO003442,SUP0038,PRD0058,2026-08-06,284,1917.13,USD,544464.92,fulfilled
PO003443,SUP0005,PRD0031,2025-02-28,210,2805.84,USD,589226.4,open
PO003444,SUP0017,PRD0078,2026-01-21,386,617.16,USD,238223.76,fulfilled
PO003445,SUP0009,PRD0045,2025-07-01,24,57.36,USD,1376.64,fulfilled
PO003446,SUP0003,PRD0037,2026-05-17,1020,3.85,USD,3927.0,fulfilled
PO003447,SUP0024,PRD0003,2026-05-20,504,73.75,USD,37170.0,fulfilled
PO003448,SUP0035,PRD0137,2026-07-02,658,351.1,USD,231023.8,open
PO003449,SUP0005,PRD0122,2025-12-28,620,1715.73,USD,1063752.6,fulfilled
PO003450,SUP0010,PRD0102,2025-07-24,83,579.73,USD,48117.59,fulfilled
PO003451,SUP0008,PRD0055,2026-03-12,286,331.68,USD,94860.48,open
PO003452,SUP0016,PRD0122,2025-03-20,439,5.01,USD,2199.39,open
PO003453,SUP0030,PRD0075,2025-07-01,937,8.71,USD,8161.27,fulfilled
PO003454,SUP0030,PRD0019,2025-02-23,71,2132.56,USD,151411.76,fulfilled
PO003455,SUP0013,PRD0132,2025-04-09,160,1314.38,USD,210300.8,fulfilled
PO003456,SUP0017,PRD0114,2024-12-29,482,53.25,USD,25666.5,fulfilled
PO003457,SUP0028,PRD0083,2025-12-11,661,2.34,USD,1546.74,cancelled
PO003458,SUP0013,PRD0074,2025-10-08,524,1023.55,USD,536340.2,fulfilled
PO003459,SUP0025,PRD0036,2026-03-24,109,467.87,USD,50997.83,fulfilled
PO003460,SUP0019,PRD0010,2026-05-25,108,381.37,USD,41187.96,fulfilled
PO003461,SUP0011,PRD0054,2026-08-01,32,1244.38,USD,39820.16,fulfilled
PO003462,SUP0010,PRD0053,2026-08-15,335,11.63,USD,3896.05,open
PO003463,SUP0006,PRD0038,2025-04-27,776,309.48,USD,240156.48,fulfilled
PO003464,SUP0019,PRD0141,2024-09-04,339,145.14,USD,49202.46,open
PO003465,SUP0003,PRD0102,2025-01-18,164,1053.47,USD,172769.08,fulfilled
PO003466,SUP0030,PRD0072,2025-10-15,472,155.91,USD,73589.52,cancelled
PO003467,SUP0015,PRD0147,2026-03-12,254,277.71,USD,70538.34,cancelled
PO003468,SUP0012,PRD0011,2024-12-13,593,701.5,USD,415989.5,cancelled
PO003469,SUP0022,PRD0100,2025-02-10,180,38.66,USD,6958.8,fulfilled
PO003470,SUP0010,PRD0019,2026-06-27,335,883.77,USD,296062.95,fulfilled
PO003471,SUP0031,PRD0115,2026-04-26,506,2.31,USD,1168.86,open
PO003472,SUP0038,PRD0016,2025-03-16,834,518.8,USD,432679.2,fulfilled
PO003473,SUP0013,PRD0091,2026-08-09,1006,74.81,USD,75258.86,fulfilled
PO003474,SUP0037,PRD0136,2024-11-30,124,445.27,USD,55213.48,fulfilled
PO003475,SUP0021,PRD0142,2024-09-27,211,8.85,USD,1867.35,fulfilled
PO003476,SUP0039,PRD0075,2026-05-04,364,26.16,USD,9522.24,open
PO003477,SUP0014,PRD0105,2025-03-05,712,2856.05,USD,2033507.6,open
PO003478,SUP0002,PRD0147,2026-03-14,353,111.51,USD,39363.03,open
PO003479,SUP0026,PRD0093,2026-01-10,958,29.66,USD,28414.28,fulfilled
PO003480,SUP0022,PRD0032,2025-10-27,115,79.42,USD,9133.3,fulfilled
PO003481,SUP0026,PRD0023,2025-03-18,78,276.61,USD,21575.58,fulfilled
PO003482,SUP0040,PRD0015,2025-05-24,266,55.03,USD,14637.98,fulfilled
PO003483,SUP0011,PRD0147,2026-05-09,126,16.61,USD,2092.86,fulfilled
PO003484,SUP0037,PRD0141,2025-08-04,156,169.71,USD,26474.76,fulfilled
PO003485,SUP0022,PRD0077,2026-05-22,1114,2131.84,USD,2374869.76,fulfilled
PO003486,SUP0008,PRD0064,2025-11-01,221,2.35,USD,519.35,fulfilled
PO003487,SUP0009,PRD0110,2025-11-05,209,2.68,USD,560.12,open
PO003488,SUP0013,PRD0055,2026-02-06,167,107.37,USD,17930.79,fulfilled
PO003489,SUP0003,PRD0059,2024-10-15,204,58.46,USD,11925.84,open
