invoice_id,po_id,invoice_date,amount,payment_status,payment_date
INV002922,PO002922,2026-07-07,2709.03,paid,2026-08-05
INV002924,PO002924,2026-09-05,931070.52,pending,
INV002925,PO002925,2024-09-27,874.44,paid,2024-11-04
INV002927,PO002927,2025-04-13,792657.96,paid,2025-05-08
INV002928,PO002928,2024-11-24,141475.68,pending,
INV002929,PO002929,2024-10-26,331600.48,overdue,
INV002930,PO002930,2025-09-15,8429.64,paid,2025-10-07
INV002931,PO002931,2026-06-14,5196.36,paid,2026-07-06
INV002932,PO002932,2024-09-28,36899.68,paid,2024-10-06
INV002933,PO002933,2025-04-05,3053615.42,paid,2025-04-15
INV002934,PO002934,2026-04-11,68886.0,overdue,
INV002935,PO002935,2025-07-06,1531.35,overdue,
INV002936,PO002936,2025-04-14,686.12,paid,2025-05-19
INV002937,PO002937,2026-02-27,1400.6,paid,2026-03-11
INV002938,PO002938,2024-12-15,719.4,paid,2025-01-17
INV002939,PO002939,2025-12-28,21484.32,paid,2026-01-29
INV002940,PO002940,2025-11-05,204205.92,paid,2025-12-13
INV002941,PO002941,2025-09-12,157196.46,paid,2025-10-08
INV002942,PO002942,2024-11-30,480433.24,paid,2024-12-07
INV002943,PO002943,2025-02-15,103230.12,overdue,
INV002945,PO002945,2026-03-26,257079.8,pending,
INV002946,PO002946,2026-06-25,58928.28,paid,2026-07-23
INV002947,PO002947,2025-10-25,1352439.08,pending,
INV002948,PO002948,2025-05-29,5118.96,paid,2025-06-21
INV002949,PO002949,2025-07-19,2852.78,paid,2025-08-30
INV002950,PO002950,2025-07-06,918.76,paid,2025-07-23
INV002951,PO002951,2024-12-19,21265.2,paid,2025-01-29
INV002952,PO002952,2026-08-25,909837.6,paid,2026-09-24
INV002953,PO002953,2025-09-21,164679.0,paid,2025-10-11
INV002955,PO002955,2026-04-08,180970.2,overdue,
INV002956,PO002956,2025-04-23,5863.39,paid,2025-04-30
INV002957,PO002957,2024-10-10,402084.51,paid,2024-10-22
INV002958,PO002958,2025-12-15,352725.88,paid,2026-01-25
INV002959,PO002959,2025-10-11,1285.2,paid,2025-11-22
INV002960,PO002960,2025-09-09,460220.64,paid,2025-10-07
INV002961,PO002961,2025-11-19,2723088.55,paid,2025-12-17
INV002962,PO002962,2025-01-03,164749.76,paid,2025-02-09
INV002963,PO002963,2026-06-15,27865.98,pending,
INV002964,PO002964,2026-05-02,48218.39,paid,2026-05-21
INV002965,PO002965,2025-09-01,96297.6,paid,2025-09-23
INV002968,PO002968,2025-10-28,125025.35,paid,2025-12-01
INV002969,PO002969,2025-01-27,170334.95,paid,2025-02-17
INV002970,PO002970,2026-08-13,1745137.62,paid,2026-09-24
INV002971,PO002971,2026-09-01,17304.7,overdue,
INV002972,PO002972,2025-05-17,1822.77,paid,2025-06-14
INV002974,PO002974,2025-12-10,203443.38,paid,2026-01-08
INV002975,PO002975,2026-05-18,2289824.02,paid,2026-06-21
INV002976,PO002976,2025-07-07,23129.82,paid,2025-08-08
INV002978,PO002978,2025-09-14,24934.23,paid,2025-10-04
INV002979,PO002979,2025-11-07,875390.4,paid,2025-12-12
INV002980,PO002980,2026-05-28,241244.64,paid,2026-06-10
INV002981,PO002981,2025-01-06,830894.2,paid,2025-01-23
INV002982,PO002982,2025-07-07,418.3,paid,2025-08-11
INV002983,PO002983,2025-10-05,55682.79,overdue,
INV002984,PO002984,2025-11-07,3144.5,paid,2025-12-06
INV002985,PO002985,2024-12-09,1696.52,paid,2025-01-15
INV002986,PO002986,2025-02-17,5364137.5,paid,2025-03-17
INV002987,PO002987,2025-10-22,11035.68,paid,2025-11-01
INV002988,PO002988,2025-06-11,339.84,paid,2025-07-08
INV002989,PO002989,2025-06-09,42052.78,paid,2025-07-11
INV002990,PO002990,2025-02-12,33110.0,paid,2025-02-23
INV002991,PO002991,2026-01-07,105697.75,paid,2026-02-10
INV002992,PO002992,2025-03-03,600.75,overdue,
INV002993,PO002993,2024-12-29,1419456.96,paid,2025-01-27
INV002994,PO002994,2026-05-20,794.5,paid,2026-06-26
INV002995,PO002995,2025-05-24,118014.72,paid,2025-06-17
INV002996,PO002996,2025-07-01,116241.89,overdue,
INV002997,PO002997,2025-11-13,62.37,pending,
INV002998,PO002998,2025-08-13,562904.0,pending,
INV002999,PO002999,2025-12-06,23588.34,paid,2026-01-10
INV003000,PO003000,2025-11-07,917.07,paid,2025-12-09
INV003002,PO003002,2025-09-04,20438.42,paid,2025-10-16
INV003003,PO003003,2024-10-27,172668.9,paid,2024-12-07
INV003004,PO003004,2025-11-05,1337.25,paid,2025-11-20
INV003005,PO003005,2024-10-02,513.38,paid,2024-11-11
INV003006,PO003006,2026-05-22,208.26,paid,2026-06-22
INV003007,PO003007,2026-03-28,1777.41,overdue,
INV003008,PO003008,2026-01-12,13317.84,paid,2026-02-19
INV003009,PO003009,2025-09-08,883721.2,paid,2025-10-06
INV003010,PO003010,2025-11-02,86159.52,overdue,
INV003011,PO003011,2024-09-09,527.35,paid,2024-09-20
INV003012,PO003012,2024-11-13,9383.88,paid,2024-12-11
INV003013,PO003013,2025-01-25,655.11,paid,2025-02-12
INV003014,PO003014,2024-12-19,95928.0,paid,2024-12-24
INV003015,PO003015,2024-11-13,53903.76,paid,2024-11-30
INV003016,PO003016,2025-10-09,425473.86,paid,2025-10-26
INV003017,PO003017,2025-05-01,24057.4,paid,2025-06-06
INV003018,PO003018,2026-08-09,2134.4,paid,2026-08-26
INV003019,PO003019,2025-07-25,394582.5,paid,2025-08-16
INV003020,PO003020,2026-05-23,7184.78,overdue,
INV003021,PO003021,2026-04-21,429.8,paid,2026-05-07
INV003022,PO003022,2026-02-10,59530.2,pending,
INV003023,PO003023,2025-04-07,443041.28,pending,
INV003024,PO003024,2026-06-04,2120.58,pending,
INV003025,PO003025,2025-07-17,919.08,paid,2025-08-24
INV003026,PO003026,2024-09-25,15010.39,paid,2024-10-12
INV003027,PO003027,2025-10-27,593780.46,paid,2025-11-23
INV003028,PO003028,2025-09-03,42600.6,paid,2025-09-20
INV003029,PO003029,2025-07-02,6519.5,paid,2025-07-08
INV003031,PO003031,2025-08-30,26781.03,pending,
INV003032,PO003032,2026-05-14,221.35,paid,2026-06-18
INV003033,PO003033,2026-01-17,10497.18,pending,
INV003034,PO003034,2024-10-25,671246.1,overdue,
INV003035,PO003035,2025-07-16,5332.05,paid,2025-08-15
INV003036,PO003036,2025-09-30,2698.72,overdue,
INV003037,PO003037,2025-03-11,790446.55,pending,
INV003038,PO003038,2024-09-11,2141.4,paid,2024-10-05
INV003039,PO003039,2024-09-22,1130.22,paid,2024-11-01
INV003040,PO003040,2025-05-30,34174.32,pending,
INV003041,PO003041,2025-08-30,268625.28,paid,2025-09-30
INV003042,PO003042,2025-02-07,463124.1,overdue,
INV003043,PO003043,2024-09-23,521.9,paid,2024-10-30
INV003044,PO003044,2026-02-16,76372.9,pending,
INV003046,PO003046,2026-05-31,166010.88,pending,
INV003047,PO003047,2025-12-02,2574061.56,pending,
INV003048,PO003048,2026-01-20,80519.4,pending,
INV003049,PO003049,2025-10-08,1319.01,paid,2025-10-31
INV003050,PO003050,2025-09-04,307046.2,paid,2025-10-03
INV003051,PO003051,2026-07-09,13322.6,paid,2026-07-20
INV003052,PO003052,2025-04-02,559940.15,pending,
INV003053,PO003053,2025-12-09,257.32,paid,2025-12-19
INV003054,PO003054,2025-07-02,1961869.8,paid,2025-07-12
INV003055,PO003055,2024-12-13,454416.66,pending,
INV003056,PO003056,2025-12-16,259889.88,paid,2025-12-23
INV003057,PO003057,2025-02-18,2321.28,overdue,
INV003059,PO003059,2024-10-13,14629.44,paid,2024-11-02
INV003060,PO003060,2025-09-10,2338.56,paid,2025-10-05
INV003061,PO003061,2025-03-24,19447.76,paid,2025-04-07
INV003062,PO003062,2024-11-28,7773.22,pending,
INV003065,PO003065,2024-11-27,192.64,paid,2025-01-07
INV003066,PO003066,2025-08-14,1539.25,paid,2025-09-15
INV003067,PO003067,2026-02-10,63564.15,paid,2026-03-21
INV003069,PO003069,2025-07-07,24320.4,overdue,
INV003070,PO003070,2025-03-03,151169.7,overdue,
INV003071,PO003071,2024-12-01,4775.43,overdue,
INV003072,PO003072,2025-10-08,459.68,pending,
INV003073,PO003073,2026-07-27,18270.27,paid,2026-08-30
INV003074,PO003074,2025-10-13,399212.0,pending,
INV003076,PO003076,2026-04-10,3048.63,paid,2026-04-21
INV003077,PO003077,2025-10-27,8028.54,overdue,
INV003078,PO003078,2026-05-19,3559.45,paid,2026-06-09
INV003079,PO003079,2025-10-01,53725.74,pending,
INV003080,PO003080,2026-05-20,15612.3,paid,2026-06-10
INV003081,PO003081,2024-09-18,38964.63,paid,2024-10-31
INV003083,PO003083,2026-02-21,351891.54,overdue,
INV003084,PO003084,2025-06-08,786133.44,pending,
INV003085,PO003085,2025-09-25,115568.32,paid,2025-11-01
INV003087,PO003087,2024-09-26,8278.0,paid,2024-11-03
INV003088,PO003088,2026-02-06,1362501.44,paid,2026-02-28
INV003089,PO003089,2026-04-27,349929.9,paid,2026-05-21
INV003090,PO003090,2024-12-12,61006.2,paid,2025-01-12
INV003091,PO003091,2025-01-22,1772.82,paid,2025-02-26
INV003092,PO003092,2025-01-11,29112.96,paid,2025-02-20
INV003093,PO003093,2026-05-15,18431.6,paid,2026-06-10
INV003094,PO003094,2026-05-04,179541.78,paid,2026-05-14
INV003095,PO003095,2026-02-20,11803.68,paid,2026-03-16
INV003096,PO003096,2026-05-07,40863.9,pending,
INV003097,PO003097,2026-08-05,2231735.69,overdue,
INV003098,PO003098,2025-10-07,307807.7,paid,2025-10-14
INV003099,PO003099,2025-12-17,162719.17,paid,2026-01-14
INV003100,PO003100,2026-02-08,196292.93,paid,2026-03-22
INV003101,PO003101,2025-10-06,100342.89,pending,
INV003102,PO003102,2026-06-12,24485.44,paid,2026-07-11
INV003103,PO003103,2025-07-16,1862.35,paid,2025-08-04
INV003104,PO003104,2026-05-27,28906.44,paid,2026-07-04
INV003105,PO003105,2025-05-19,2796.75,pending,
INV003106,PO003106,2026-05-31,628896.04,overdue,
INV003107,PO003107,2026-07-12,2042209.32,pending,
INV003108,PO003108,2025-06-08,4695254.4,overdue,
INV003109,PO003109,2026-01-10,1660513.32,overdue,
INV003111,PO003111,2025-09-11,12927.04,paid,2025-09-27
INV003112,PO003112,2026-08-12,220.11,pending,
INV003113,PO003113,2026-02-20,100259.88,paid,2026-03-23
INV003114,PO003114,2026-05-16,46406.88,paid,2026-06-24
INV003115,PO003115,2026-09-11,353669.28,pending,
INV003116,PO003116,2024-11-25,244223.1,paid,2024-12-31
INV003117,PO003117,2024-10-28,2317580.32,pending,
INV003118,PO003118,2026-02-01,277768.87,paid,2026-02-15
INV003119,PO003119,2026-02-16,2456.3,paid,2026-03-18
INV003120,PO003120,2025-06-27,417.43,paid,2025-08-02
INV003121,PO003121,2026-08-27,2274.3,paid,2026-09-12
INV003122,PO003122,2025-09-25,281370.21,pending,
INV003123,PO003123,2025-09-19,922.02,paid,2025-10-24
INV003124,PO003124,2026-06-04,58066.25,overdue,
INV003125,PO003125,2025-12-24,17257.36,pending,
INV003126,PO003126,2025-05-27,14318.08,paid,2025-06-03
INV003127,PO003127,2026-06-06,381.57,paid,2026-07-08
INV003128,PO003128,2024-09-16,86992.36,pending,
INV003129,PO003129,2025-06-25,23614.94,paid,2025-07-31
INV003130,PO003130,2025-06-16,494624.36,pending,
INV003131,PO003131,2025-08-27,58408.98,paid,2025-09-25
INV003132,PO003132,2026-06-27,8617.92,overdue,
INV003133,PO003133,2026-07-01,95664.26,paid,2026-07-12
INV003134,PO003134,2025-10-21,11854.04,paid,2025-11-02
INV003135,PO003135,2025-08-27,14340.04,paid,2025-10-05
INV003136,PO003136,2024-10-18,86351.3,pending,
INV003137,PO003137,2025-03-20,137688.85,pending,
INV003138,PO003138,2024-10-16,1854.72,pending,
INV003139,PO003139,2026-01-21,234551.72,paid,2026-02-10
INV003140,PO003140,2024-11-13,4561.81,paid,2024-12-16
INV003141,PO003141,2025-03-30,1857489.2,paid,2025-04-13
INV003142,PO003142,2025-08-16,327561.9,paid,2025-08-22
INV003143,PO003143,2025-04-15,225481.41,pending,
INV003145,PO003145,2025-05-01,5045.26,paid,2025-06-12
INV003146,PO003146,2025-01-19,12871.17,paid,2025-02-15
INV003147,PO003147,2024-12-16,80841.3,paid,2024-12-27
INV003148,PO003148,2026-08-18,10015.68,paid,2026-09-24
INV003149,PO003149,2026-06-01,27870.3,paid,2026-06-30
INV003151,PO003151,2026-05-02,56336.7,pending,
INV003152,PO003152,2026-04-30,34181.67,paid,2026-06-06
INV003154,PO003154,2025-05-13,68577.66,pending,
INV003155,PO003155,2025-03-09,16069.56,paid,2025-04-20
INV003156,PO003156,2026-04-23,416234.78,paid,2026-05-21
INV003157,PO003157,2026-01-27,1189416.94,paid,2026-02-15
INV003158,PO003158,2025-10-26,58200.12,paid,2025-12-03
INV003159,PO003159,2025-05-11,73208.61,paid,2025-06-07
INV003160,PO003160,2025-12-28,54743.2,paid,2026-01-10
INV003161,PO003161,2024-12-10,43318.2,paid,2025-01-04
INV003162,PO003162,2026-04-29,166060.4,paid,2026-05-06
INV003164,PO003164,2026-04-15,1661.48,pending,
INV003165,PO003165,2026-05-31,2888191.85,overdue,
INV003166,PO003166,2025-07-08,637.56,paid,2025-08-19
INV003167,PO003167,2026-07-03,29417.85,overdue,
INV003168,PO003168,2025-05-08,1656616.5,pending,
INV003169,PO003169,2024-11-25,1327.04,pending,
INV003170,PO003170,2024-11-11,3243075.53,paid,2024-12-10
INV003171,PO003171,2025-07-03,34767.81,paid,2025-08-02
INV003172,PO003172,2026-01-16,122942.82,paid,2026-02-02
INV003173,PO003173,2025-01-30,516720.08,paid,2025-03-06
INV003174,PO003174,2025-09-09,1806177.06,paid,2025-09-16
INV003175,PO003175,2025-05-10,362817.44,paid,2025-06-11
INV003176,PO003176,2025-04-14,302384.79,paid,2025-04-22
INV003177,PO003177,2026-07-09,383.76,paid,2026-07-24
INV003178,PO003178,2025-01-01,20502.66,paid,2025-01-29
INV003179,PO003179,2024-12-18,343404.72,paid,2025-01-08
INV003180,PO003180,2026-04-23,1460.6,pending,
INV003181,PO003181,2025-10-27,3263.7,pending,
INV003182,PO003182,2024-11-12,675236.1,paid,2024-11-25
INV003183,PO003183,2025-12-21,4128.24,paid,2026-01-12
INV003184,PO003184,2025-09-22,87414.7,pending,
INV003185,PO003185,2026-05-05,360.36,paid,2026-05-14
INV003186,PO003186,2025-02-22,416.24,paid,2025-04-07
INV003187,PO003187,2025-02-26,6735.96,paid,2025-03-17
INV003188,PO003188,2026-04-30,681589.95,paid,2026-06-12
INV003189,PO003189,2026-03-12,4108.8,paid,2026-03-18
INV003190,PO003190,2025-03-01,994.84,paid,2025-03-23
INV003191,PO003191,2026-07-27,42469.44,overdue,
INV003192,PO003192,2025-09-17,13611.86,paid,2025-09-22
INV003193,PO003193,2025-03-01,14145.59,paid,2025-03-11
INV003194,PO003194,2024-10-27,112725.07,pending,
INV003195,PO003195,2024-10-03,8032.46,overdue,
INV003196,PO003196,2024-10-29,539.6,paid,2024-11-12
INV003197,PO003197,2025-04-27,2194.58,paid,2025-06-01
INV003198,PO003198,2026-02-10,3951.08,pending,
INV003199,PO003199,2025-02-04,2075.39,paid,2025-03-07
INV003201,PO003201,2024-12-23,2310.14,paid,2025-01-10
INV003202,PO003202,2026-01-31,49859.7,paid,2026-02-05
INV003203,PO003203,2024-11-14,612.0,pending,
INV003204,PO003204,2024-11-27,140076.0,paid,2025-01-04
INV003206,PO003206,2025-05-07,123245.1,paid,2025-05-15
INV003207,PO003207,2024-12-27,96736.64,overdue,
INV003208,PO003208,2024-10-23,2504.25,pending,
INV003209,PO003209,2024-10-03,579.18,paid,2024-10-26
INV003210,PO003210,2026-07-18,1052312.0,paid,2026-08-27
INV003211,PO003211,2025-04-27,129.58,pending,
INV003212,PO003212,2026-04-08,69952.68,paid,2026-04-18
INV003213,PO003213,2026-02-16,1238.04,paid,2026-03-05
INV003214,PO003214,2026-01-21,315369.52,paid,2026-02-04
INV003216,PO003216,2024-11-13,1182.72,paid,2024-11-21
INV003217,PO003217,2025-04-13,688.38,paid,2025-05-02
INV003218,PO003218,2025-03-30,113.19,paid,2025-04-09
INV003219,PO003219,2025-01-04,17595.0,paid,2025-02-09
INV003221,PO003221,2025-06-11,7649.74,paid,2025-06-26
INV003222,PO003222,2026-08-02,3708852.0,paid,2026-09-12
INV003223,PO003223,2026-02-07,13794.44,overdue,
INV003224,PO003224,2025-03-22,33576.6,paid,2025-04-15
INV003225,PO003225,2025-06-10,8641.6,paid,2025-07-24
INV003226,PO003226,2025-07-11,934.32,paid,2025-07-26
INV003227,PO003227,2025-11-23,10766.76,paid,2025-12-27
INV003228,PO003228,2024-12-24,1498.68,overdue,
INV003229,PO003229,2026-05-13,6615.84,overdue,
INV003230,PO003230,2026-05-17,186590.64,pending,
INV003231,PO003231,2025-05-04,313624.83,pending,
INV003232,PO003232,2026-04-27,21243.37,overdue,
INV003233,PO003233,2024-09-07,1878.4,paid,2024-10-12
INV003234,PO003234,2025-11-19,20560.0,paid,2025-11-24
INV003235,PO003235,2025-10-22,274444.1,paid,2025-11-01
INV003236,PO003236,2025-07-05,254598.61,overdue,
INV003237,PO003237,2024-09-24,787231.12,paid,2024-10-10
INV003239,PO003239,2026-06-17,25546.25,paid,2026-07-30
INV003240,PO003240,2025-11-25,21071.84,paid,2025-12-07
INV003241,PO003241,2026-04-23,168015.36,paid,2026-05-13
INV003242,PO003242,2024-09-25,178415.6,pending,
INV003243,PO003243,2025-12-10,1427.58,paid,2026-01-02
INV003244,PO003244,2025-07-24,330.27,paid,2025-09-06
INV003245,PO003245,2026-07-20,11350.06,paid,2026-08-02
INV003246,PO003246,2025-05-10,630147.5,paid,2025-05-16
INV003247,PO003247,2025-08-19,33943.88,pending,
INV003248,PO003248,2025-03-01,360175.88,pending,
INV003249,PO003249,2025-10-07,1069.53,paid,2025-10-25
INV003250,PO003250,2024-09-26,4402.32,pending,
INV003251,PO003251,2025-08-03,14447.65,paid,2025-09-09
INV003252,PO003252,2026-08-30,5785.85,paid,2026-09-21
INV003253,PO003253,2025-11-16,167518.89,paid,2025-12-27
INV003254,PO003254,2024-10-29,938962.5,paid,2024-12-06
INV003255,PO003255,2025-05-15,311444.98,pending,
INV003256,PO003256,2024-10-16,55965.84,paid,2024-11-09
INV003257,PO003257,2025-06-01,355988.64,overdue,
INV003258,PO003258,2026-07-24,632.94,paid,2026-08-06
INV003259,PO003259,2026-03-10,1195228.06,pending,
INV003260,PO003260,2025-06-13,7919.32,paid,2025-07-16
INV003261,PO003261,2025-12-24,31560.98,pending,
INV003262,PO003262,2025-12-23,846.68,paid,2026-01-22
INV003263,PO003263,2025-10-13,665.84,paid,2025-11-11
INV003264,PO003264,2026-08-30,36148.77,paid,2026-10-03
INV003265,PO003265,2025-11-18,10287.86,paid,2025-12-01
INV003266,PO003266,2025-12-08,1769.55,overdue,
INV003267,PO003267,2025-05-13,376.53,paid,2025-06-08
INV003268,PO003268,2024-10-02,15146.43,paid,2024-11-12
INV003269,PO003269,2025-08-05,591.6,pending,
INV003270,PO003270,2026-05-15,65457.72,paid,2026-05-20
INV003271,PO003271,2025-11-24,351.12,paid,2025-12-12
INV003272,PO003272,2024-10-02,1132.8,pending,
INV003273,PO003273,2025-08-16,866772.06,pending,
INV003274,PO003274,2024-10-21,65333.95,overdue,
INV003275,PO003275,2025-06-30,636.8,paid,2025-08-11
INV003276,PO003276,2025-02-23,77895.7,pending,
INV003277,PO003277,2026-04-18,755.37,paid,2026-05-02
INV003278,PO003278,2026-06-24,37819.2,pending,
INV003279,PO003279,2025-11-19,49603.77,paid,2025-12-21
INV003281,PO003281,2025-12-16,155218.44,paid,2025-12-25
INV003282,PO003282,2026-02-26,905.24,paid,2026-04-11
INV003283,PO003283,2025-04-22,17144.96,paid,2025-06-04
INV003284,PO003284,2025-08-21,448516.64,paid,2025-09-09
INV003286,PO003286,2024-11-10,1488678.91,paid,2024-12-12
INV003288,PO003288,2025-06-14,488.52,paid,2025-07-21
INV003289,PO003289,2024-10-14,41192.55,paid,2024-11-25
INV003291,PO003291,2025-02-18,64970.74,pending,
INV003292,PO003292,2025-03-06,2297.49,paid,2025-04-10
INV003293,PO003293,2025-04-12,54969.25,paid,2025-04-24
INV003294,PO003294,2025-10-05,1916855.46,paid,2025-11-13
INV003296,PO003296,2025-03-04,6229.32,paid,2025-04-06
INV003297,PO003297,2026-02-22,4464.04,paid,2026-03-02
INV003298,PO003298,2025-08-11,48827.22,paid,2025-08-26
INV003299,PO003299,2026-08-07,316716.46,paid,2026-09-18
INV003300,PO003300,2025-12-31,1873.2,paid,2026-01-05
INV003301,PO003301,2025-07-03,2983316.0,paid,2025-08-13
INV003302,PO003302,2025-11-02,1490.0,paid,2025-11-24
INV003303,PO003303,2024-10-05,588395.24,paid,2024-10-16
INV003304,PO003304,2026-07-24,1097528.13,paid,2026-08-18
INV003305,PO003305,2025-10-25,1317.9,paid,2025-11-27
INV003306,PO003306,2026-05-01,216512.22,overdue,
INV003307,PO003307,2025-03-09,6112605.72,paid,2025-04-07
INV003308,PO003308,2026-07-25,452887.65,pending,
INV003309,PO003309,2025-05-20,4322.43,paid,2025-06-18
INV003310,PO003310,2024-10-06,3227191.89,paid,2024-11-16
INV003311,PO003311,2025-01-14,42688.32,paid,2025-02-25
INV003313,PO003313,2026-01-26,138658.24,overdue,
INV003314,PO003314,2025-01-27,138215.1,pending,
INV003315,PO003315,2026-08-20,38312.94,paid,2026-09-07
INV003316,PO003316,2026-05-28,309123.86,pending,
INV003317,PO003317,2025-08-18,691738.59,pending,
INV003318,PO003318,2024-10-17,23814.81,overdue,
INV003319,PO003319,2025-01-03,394.4,paid,2025-01-24
INV003320,PO003320,2024-10-08,1965.6,paid,2024-11-06
INV003321,PO003321,2025-11-09,118360.98,paid,2025-12-08
INV003322,PO003322,2025-11-25,272655.76,paid,2025-12-23
INV003323,PO003323,2026-01-09,384513.25,paid,2026-01-22
INV003324,PO003324,2024-12-16,142907.38,paid,2025-01-08
INV003325,PO003325,2026-05-01,7072.2,paid,2026-05-24
INV003326,PO003326,2025-10-14,2872.71,paid,2025-10-23
INV003327,PO003327,2025-08-09,129082.68,paid,2025-09-02
INV003328,PO003328,2024-10-26,6425.64,paid,2024-11-15
INV003329,PO003329,2026-01-10,1071.84,paid,2026-01-15
INV003330,PO003330,2026-08-27,13084.12,paid,2026-09-21
INV003331,PO003331,2025-01-05,644.78,paid,2025-01-20
INV003332,PO003332,2025-06-15,20808.95,paid,2025-06-28
INV003333,PO003333,2025-01-07,647769.06,paid,2025-02-09
INV003334,PO003334,2025-06-20,19939.68,paid,2025-07-19
INV003335,PO003335,2024-10-15,10007.08,paid,2024-10-27
INV003336,PO003336,2025-10-01,321.18,paid,2025-11-13
INV003337,PO003337,2026-01-17,29757.0,paid,2026-02-04
INV003338,PO003338,2025-06-24,94691.08,paid,2025-07-15
INV003339,PO003339,2026-04-29,428823.45,paid,2026-06-01
INV003340,PO003340,2025-08-07,1913.16,paid,2025-09-04
INV003341,PO003341,2025-03-14,15559.74,paid,2025-04-24
INV003342,PO003342,2025-12-09,46650.38,paid,2026-01-22
INV003344,PO003344,2024-12-04,50510.42,paid,2025-01-12
INV003345,PO003345,2025-05-31,1083.39,paid,2025-06-29
INV003346,PO003346,2025-12-07,27778.0,pending,
INV003347,PO003347,2025-08-09,55227.81,pending,
INV003348,PO003348,2026-06-17,390.39,overdue,
INV003349,PO003349,2025-06-13,19894.08,paid,2025-07-03
INV003350,PO003350,2024-09-16,233918.02,paid,2024-10-04
INV003351,PO003351,2024-11-23,111989.3,paid,2024-12-30
INV003352,PO003352,2025-06-14,325320.12,paid,2025-07-04
