shipment_id,origin_node_id,dest_node_id,product_id,mode,ship_date,delivery_date,planned_transit_days,actual_transit_days,cost,quantity
SHP004411,WH0010,DC0002,PRD0033,air,2026-07-26,2026-07-30,4,4,49210.43,114
SHP004412,WH0007,DC0001,PRD0061,ocean,2024-10-14,2024-11-01,18,18,3989.15,99
SHP004413,WH0002,DC0002,PRD0026,road,2026-03-21,2026-03-22,1,1,516.7,173
SHP004414,WH0007,DC0006,PRD0073,air,2024-10-25,2024-10-27,3,2,23442.53,108
SHP004415,WH0004,DC0002,PRD0018,ocean,2025-08-11,2025-08-26,16,15,25585.86,741
SHP004416,WH0006,DC0003,PRD0050,air,2025-01-21,2025-01-27,6,6,208951.37,308
SHP004417,WH0008,DC0003,PRD0082,ocean,2026-05-07,2026-05-20,13,13,5144.45,195
SHP004418,WH0004,DC0003,PRD0125,air,2026-04-20,2026-04-23,3,3,140127.93,532
SHP004419,WH0006,DC0006,PRD0116,ocean,2026-04-28,2026-05-28,30,30,10145.59,136
SHP004420,WH0010,DC0001,PRD0085,air,2024-12-01,2024-12-04,3,3,63431.61,231
SHP004421,WH0003,DC0006,PRD0079,rail,2026-03-15,2026-03-24,9,9,9841.19,192
SHP004422,WH0009,DC0006,PRD0150,ocean,2025-03-03,2025-03-15,13,12,12558.84,446
SHP004423,WH0008,DC0004,PRD0040,ocean,2026-03-17,2026-04-07,22,21,10249.74,197
SHP004424,WH0009,DC0001,PRD0145,ocean,2025-07-22,2025-08-09,18,18,10717.18,269
SHP004425,WH0010,DC0005,PRD0146,ocean,2026-02-21,2026-03-03,12,10,4101.86,161
SHP004426,WH0007,DC0006,PRD0094,ocean,2024-09-28,2024-10-11,14,13,1794.37,62
SHP004427,WH0009,DC0004,PRD0081,road,2025-08-04,2025-08-05,1,1,162.9,181
SHP004428,WH0004,DC0002,PRD0110,air,2026-03-17,2026-03-19,3,2,39103.9,151
SHP004429,WH0005,DC0004,PRD0044,air,2025-09-17,2025-09-19,3,2,38361.33,178
SHP004430,WH0010,DC0001,PRD0002,ocean,2026-08-18,2026-08-31,16,13,23542.01,643
SHP004431,WH0009,DC0003,PRD0081,air,2025-08-13,2025-08-17,5,4,57810.08,126
SHP004432,WH0004,DC0004,PRD0064,rail,2026-01-11,2026-01-19,8,8,16712.01,337
SHP004433,WH0008,DC0005,PRD0057,ocean,2025-04-18,2025-05-07,19,19,9057.94,211
SHP004434,WH0006,DC0003,PRD0112,ocean,2025-04-26,2025-06-01,36,36,23970.61,265
SHP004435,WH0004,DC0006,PRD0071,road,2025-12-04,2025-12-05,1,1,1150.41,227
SHP004436,WH0009,DC0002,PRD0093,ocean,2024-10-04,2024-10-29,25,25,7185.84,118
SHP004437,WH0001,DC0006,PRD0035,ocean,2026-07-16,2026-07-29,13,13,8317.13,300
SHP004438,WH0005,DC0004,PRD0085,ocean,2025-09-17,2025-09-30,14,13,23275.42,810
SHP004439,WH0007,DC0004,PRD0123,road,2025-03-06,2025-03-07,1,1,979.47,247
SHP004440,WH0006,DC0005,PRD0119,ocean,2025-12-11,2026-01-08,30,28,24297.1,326
SHP004441,WH0010,DC0001,PRD0115,air,2025-01-26,2025-01-29,3,3,64255.4,234
SHP004442,WH0001,DC0003,PRD0092,ocean,2026-06-10,2026-07-04,25,24,12974.16,214
SHP004443,WH0004,DC0002,PRD0079,rail,2026-05-24,2026-06-03,10,10,8229.37,143
SHP004444,WH0001,DC0002,PRD0125,air,2025-02-09,2025-02-13,5,4,51600.73,114
SHP004445,WH0003,DC0004,PRD0142,road,2024-11-24,2024-11-25,1,1,1616.23,200
SHP004446,WH0010,DC0002,PRD0028,ocean,2025-12-07,2026-01-01,24,25,10647.87,185
SHP004447,WH0004,DC0003,PRD0045,air,2025-04-27,2025-04-29,3,2,50309.09,191
SHP004448,WH0009,DC0003,PRD0021,ocean,2025-01-03,2025-01-29,25,26,6056.29,99
SHP004449,WH0006,DC0006,PRD0072,ocean,2025-03-23,2025-04-22,30,30,4028.4,54
SHP004450,WH0004,DC0006,PRD0036,road,2024-11-29,2024-11-30,1,1,2082.89,411
SHP004451,WH0010,DC0005,PRD0138,rail,2026-03-30,2026-04-07,7,8,2590.2,61
SHP004452,WH0008,DC0005,PRD0051,air,2024-09-10,2024-09-14,4,4,57631.66,179
SHP004453,WH0006,DC0004,PRD0068,ocean,2024-10-04,2024-10-24,20,20,9333.23,197
SHP004454,WH0005,DC0006,PRD0020,road,2026-03-26,2026-03-27,1,1,641.22,217
SHP004455,WH0001,DC0004,PRD0020,road,2025-08-15,2025-08-16,1,1,248.15,126
SHP004456,WH0006,DC0003,PRD0005,ocean,2025-11-10,2025-12-12,36,32,22432.87,248
SHP004457,WH0005,DC0006,PRD0130,road,2025-05-31,2025-06-01,1,1,94.56,32
SHP004458,WH0006,DC0004,PRD0008,ocean,2024-11-07,2024-11-27,20,20,11891.58,251
SHP004459,WH0002,DC0004,PRD0149,ocean,2024-12-27,2025-01-19,25,23,10533.84,174
SHP004460,WH0002,DC0005,PRD0149,ocean,2024-11-09,2024-11-26,16,17,2866.1,79
SHP004461,WH0002,DC0006,PRD0104,air,2025-11-27,2025-11-29,3,2,12984.79,48
SHP004462,WH0003,DC0003,PRD0055,air,2026-07-11,2026-07-16,5,5,17214.75,36
SHP004463,WH0005,DC0001,PRD0010,rail,2026-08-28,2026-09-01,5,4,10813.76,446
SHP004464,WH0007,DC0002,PRD0142,ocean,2025-12-01,2025-12-26,25,25,4898.4,80
SHP004465,WH0004,DC0003,PRD0067,ocean,2024-10-17,2024-11-04,16,18,3476.86,99
SHP004466,WH0005,DC0005,PRD0140,road,2025-12-15,2025-12-16,1,1,381.95,105
SHP004467,WH0006,DC0003,PRD0139,air,2026-01-26,2026-02-01,6,6,79374.39,117
SHP004468,WH0010,DC0002,PRD0121,air,2026-04-01,2026-04-05,4,4,85470.75,198
SHP004469,WH0005,DC0004,PRD0039,rail,2024-12-04,2024-12-11,8,7,11206.68,234
SHP004470,WH0002,DC0002,PRD0094,road,2025-02-19,2025-02-20,1,1,385.28,129
SHP004471,WH0007,DC0001,PRD0101,ocean,2026-08-17,2026-08-31,18,14,10597.44,263
SHP004472,WH0010,DC0002,PRD0058,ocean,2026-03-30,2026-04-25,24,26,4892.26,85
SHP004473,WH0002,DC0004,PRD0075,ocean,2026-03-07,2026-03-31,25,24,16406.15,271
SHP004474,WH0004,DC0004,PRD0035,air,2026-04-11,2026-04-14,3,3,61145.12,274
SHP004475,WH0005,DC0002,PRD0119,air,2025-07-19,2025-07-22,3,3,41908.08,159
SHP004476,WH0001,DC0002,PRD0129,ocean,2025-01-22,2025-02-15,25,24,6457.64,107
SHP004477,WH0005,DC0003,PRD0131,rail,2026-01-17,2026-01-24,10,7,59758.91,1004
SHP004478,WH0010,DC0005,PRD0024,air,2025-05-22,2025-05-24,2,2,38407.17,201
SHP004479,WH0003,DC0006,PRD0102,ocean,2024-12-10,2024-12-26,14,16,7442.4,242
SHP004480,WH0006,DC0005,PRD0094,ocean,2026-06-18,2026-07-20,30,32,14011.83,188
SHP004481,WH0003,DC0003,PRD0129,ocean,2025-08-22,2025-09-15,26,24,4144.29,65
SHP004482,WH0010,DC0001,PRD0003,ocean,2025-07-18,2025-08-02,16,15,4613.21,126
SHP004483,WH0005,DC0002,PRD0062,air,2025-04-05,2025-04-07,3,2,90932.62,345
SHP004484,WH0001,DC0003,PRD0043,ocean,2026-01-23,2026-02-16,25,24,28494.65,470
SHP004485,WH0010,DC0006,PRD0132,ocean,2025-01-19,2025-01-29,12,10,2353.36,92
SHP004486,WH0010,DC0006,PRD0036,ocean,2025-01-17,2025-01-30,12,13,3530.04,138
SHP004487,WH0008,DC0006,PRD0115,air,2025-05-14,2025-05-17,3,3,145444.16,454
SHP004488,WH0007,DC0006,PRD0041,ocean,2026-02-17,2026-03-03,14,14,4080.74,141
SHP004489,WH0009,DC0003,PRD0046,air,2025-03-22,2025-03-27,5,5,97726.56,213
SHP004490,WH0007,DC0005,PRD0145,ocean,2026-04-30,2026-05-15,14,15,6197.68,215
SHP004491,WH0002,DC0001,PRD0145,ocean,2026-06-29,2026-07-09,11,10,4156.43,196
SHP004492,WH0002,DC0003,PRD0038,road,2025-10-11,2025-10-12,1,1,741.83,371
SHP004493,WH0008,DC0003,PRD0124,ocean,2024-10-24,2024-11-06,13,13,1530.14,58
SHP004494,WH0007,DC0002,PRD0092,ocean,2024-12-25,2025-01-20,25,26,12490.91,204
SHP004495,WH0003,DC0002,PRD0011,ocean,2025-04-06,2025-05-01,26,25,7746.32,122
SHP004496,WH0006,DC0002,PRD0057,ocean,2025-03-14,2025-04-18,36,35,8107.65,89
SHP004497,WH0005,DC0006,PRD0125,road,2025-05-28,2025-05-29,1,1,493.47,167
SHP004498,WH0001,DC0006,PRD0060,air,2024-09-04,2024-09-06,3,2,21000.74,101
SHP004499,WH0007,DC0006,PRD0017,ocean,2025-12-11,2025-12-24,14,13,7119.58,246
SHP004500,WH0010,DC0001,PRD0068,ocean,2025-06-06,2025-06-23,16,17,2416.44,66
SHP004501,WH0002,DC0004,PRD0095,ocean,2025-01-16,2025-02-09,25,24,8233.35,136
SHP004502,WH0009,DC0002,PRD0060,ocean,2024-09-17,2024-10-13,25,26,12179.39,200
SHP004503,WH0010,DC0002,PRD0011,air,2026-05-19,2026-05-23,4,4,39282.01,91
SHP004504,WH0007,DC0005,PRD0053,ocean,2026-03-21,2026-04-02,14,12,17872.38,620
SHP004505,WH0004,DC0002,PRD0133,air,2025-02-24,2025-02-26,3,2,36773.2,142
SHP004506,WH0001,DC0002,PRD0093,ocean,2026-02-09,2026-03-02,25,21,6095.53,101
SHP004507,WH0008,DC0002,PRD0100,rail,2025-12-25,2026-01-03,8,9,10200.26,226
SHP004508,WH0006,DC0002,PRD0121,air,2025-09-30,2025-10-06,6,6,166707.92,244
SHP004509,WH0007,DC0001,PRD0117,ocean,2025-06-12,2025-07-02,18,20,10194.5,253
SHP004510,WH0006,DC0006,PRD0012,ocean,2025-09-19,2025-10-19,30,30,11115.39,149
SHP004511,WH0010,DC0004,PRD0011,rail,2025-08-31,2025-09-03,2,3,2268.5,388
SHP004512,WH0003,DC0004,PRD0083,road,2025-10-09,2025-10-10,1,1,945.5,117
SHP004513,WH0010,DC0003,PRD0027,air,2025-11-23,2025-11-27,4,4,44229.98,102
SHP004514,WH0005,DC0004,PRD0134,ocean,2025-04-26,2025-05-07,14,11,6896.42,240
SHP004515,WH0003,DC0003,PRD0071,ocean,2025-12-13,2026-01-08,26,26,32835.54,515
SHP004516,WH0002,DC0006,PRD0068,air,2024-11-23,2024-11-26,3,3,104148.87,385
SHP004517,WH0003,DC0001,PRD0149,ocean,2025-09-18,2025-10-06,19,18,7775.02,183
SHP004518,WH0002,DC0002,PRD0140,road,2024-10-22,2024-10-23,1,1,504.75,169
SHP004519,WH0004,DC0002,PRD0146,ocean,2026-05-03,2026-05-19,16,16,7423.7,215
SHP004520,WH0007,DC0006,PRD0045,rail,2024-12-07,2024-12-15,8,8,16737.77,347
SHP004521,WH0004,DC0004,PRD0097,ocean,2026-05-31,2026-06-15,14,15,5355.78,180
SHP004522,WH0008,DC0002,PRD0097,rail,2025-01-28,2025-02-04,8,7,6995.76,155
SHP004523,WH0001,DC0001,PRD0094,ocean,2025-08-22,2025-09-07,17,16,8216.13,209
SHP004524,WH0009,DC0002,PRD0020,air,2024-11-14,2024-11-19,5,5,43845.81,96
SHP004525,WH0004,DC0003,PRD0133,air,2025-10-23,2025-10-26,3,3,44514.32,169
SHP004526,WH0001,DC0002,PRD0065,ocean,2026-05-04,2026-05-28,25,24,4284.97,71
SHP004527,WH0010,DC0006,PRD0097,air,2025-12-25,2025-12-27,2,2,23213.86,121
SHP004528,WH0008,DC0001,PRD0058,ocean,2025-09-20,2025-10-03,14,13,3120.39,104
SHP004529,WH0005,DC0005,PRD0133,rail,2026-01-26,2026-01-27,1,1,466.83,231
SHP004530,WH0010,DC0001,PRD0104,ocean,2025-03-08,2025-03-25,16,17,1501.12,41
SHP004531,WH0001,DC0005,PRD0091,rail,2025-05-27,2025-06-02,8,6,7177.39,156
SHP004532,WH0006,DC0004,PRD0089,ocean,2025-11-17,2025-12-07,20,20,13123.38,277
SHP004533,WH0009,DC0001,PRD0125,ocean,2024-10-25,2024-11-13,18,19,17490.12,439
SHP004534,WH0009,DC0006,PRD0124,ocean,2026-07-11,2026-07-23,13,12,4815.16,171
SHP004535,WH0002,DC0004,PRD0002,air,2025-02-02,2025-02-05,5,3,24972.47,55
SHP004536,WH0010,DC0004,PRD0129,road,2025-08-26,2025-08-27,1,1,2936.19,279
SHP004537,WH0005,DC0006,PRD0036,road,2026-06-11,2026-06-12,1,1,280.72,95
SHP004538,WH0009,DC0005,PRD0113,rail,2024-11-01,2024-11-09,8,8,6775.78,145
SHP004539,WH0001,DC0003,PRD0043,air,2026-04-08,2026-04-13,5,5,43651.38,96
SHP004540,WH0005,DC0006,PRD0059,rail,2024-10-18,2024-10-19,1,1,510.54,311
SHP004541,WH0002,DC0002,PRD0020,road,2025-10-14,2025-10-15,1,1,355.42,119
SHP004542,WH0002,DC0005,PRD0132,ocean,2026-07-17,2026-08-02,16,16,19953.85,550
SHP004543,WH0009,DC0003,PRD0072,ocean,2025-07-02,2025-07-26,25,24,8564.46,140
SHP004544,WH0010,DC0004,PRD0055,road,2025-05-29,2025-05-30,1,1,1357.59,129
SHP004545,WH0001,DC0003,PRD0039,ocean,2026-01-31,2026-02-21,25,21,21522.56,355
SHP004546,WH0003,DC0002,PRD0048,ocean,2026-04-24,2026-05-19,26,25,2984.24,47
SHP004547,WH0005,DC0002,PRD0041,ocean,2025-03-15,2025-03-30,16,15,4252.31,121
SHP004548,WH0006,DC0006,PRD0093,air,2024-10-03,2024-10-07,5,4,73294.45,131
SHP004549,WH0001,DC0005,PRD0031,ocean,2024-10-25,2024-11-04,13,10,17032.5,617
SHP004550,WH0001,DC0002,PRD0059,ocean,2025-04-12,2025-05-05,25,23,9294.17,154
SHP004551,WH0008,DC0004,PRD0107,air,2026-07-21,2026-07-24,4,3,31997.91,82
SHP004552,WH0006,DC0006,PRD0085,ocean,2026-08-02,2026-09-04,30,33,7460.0,100
SHP004553,WH0007,DC0006,PRD0030,air,2024-11-13,2024-11-15,3,2,43412.08,200
SHP004554,WH0010,DC0001,PRD0124,air,2026-02-12,2026-02-14,3,2,34324.47,125
SHP004555,WH0010,DC0004,PRD0123,road,2025-09-24,2025-09-25,1,1,2136.37,203
SHP004556,WH0009,DC0001,PRD0123,ocean,2025-01-19,2025-02-06,18,18,10358.61,260
SHP004557,WH0008,DC0004,PRD0054,ocean,2025-09-21,2025-10-12,22,21,3590.01,69
SHP004558,WH0006,DC0005,PRD0042,ocean,2025-03-03,2025-03-28,30,25,12148.55,163
SHP004559,WH0009,DC0006,PRD0106,air,2025-12-01,2025-12-03,3,2,82786.94,392
SHP004560,WH0003,DC0004,PRD0006,road,2025-01-11,2025-01-12,1,1,1187.93,147
SHP004561,WH0009,DC0004,PRD0063,road,2026-03-01,2026-03-02,1,1,327.6,364
SHP004562,WH0004,DC0005,PRD0012,road,2025-07-02,2025-07-03,1,1,3254.73,586
SHP004563,WH0007,DC0006,PRD0033,ocean,2024-11-19,2024-12-02,14,13,11518.67,398
SHP004564,WH0007,DC0003,PRD0147,ocean,2025-12-11,2026-01-05,26,25,17338.31,282
SHP004565,WH0006,DC0006,PRD0042,ocean,2025-05-21,2025-06-19,30,29,6937.8,93
SHP004566,WH0008,DC0005,PRD0035,air,2025-08-03,2025-08-06,4,3,26079.13,81
SHP004567,WH0005,DC0001,PRD0132,ocean,2025-12-30,2026-01-09,8,10,1556.6,107
SHP004568,WH0002,DC0001,PRD0011,ocean,2026-06-06,2026-06-16,11,10,1123.93,53
SHP004569,WH0008,DC0004,PRD0147,ocean,2025-01-03,2025-01-25,22,22,6711.76,129
SHP004570,WH0004,DC0002,PRD0038,rail,2025-01-12,2025-01-21,10,9,7826.53,136
SHP004571,WH0003,DC0001,PRD0015,ocean,2025-06-22,2025-07-15,19,23,5863.13,138
SHP004572,WH0007,DC0003,PRD0043,ocean,2025-05-07,2025-06-03,26,27,8300.25,135
SHP004573,WH0005,DC0003,PRD0067,ocean,2024-12-27,2025-01-11,16,15,6678.24,187
SHP004574,WH0006,DC0001,PRD0047,ocean,2026-08-29,2026-09-28,32,30,3376.85,42
SHP004575,WH0007,DC0004,PRD0133,rail,2025-07-22,2025-07-23,1,1,616.85,280
SHP004576,WH0003,DC0006,PRD0104,rail,2025-05-17,2025-05-25,9,8,5996.97,117
SHP004577,WH0006,DC0005,PRD0145,ocean,2025-04-20,2025-05-21,30,31,47550.77,638
SHP004578,WH0004,DC0002,PRD0005,ocean,2026-08-24,2026-09-04,16,11,9150.14,265
SHP004579,WH0002,DC0003,PRD0073,road,2025-04-27,2025-04-28,1,1,267.94,134
SHP004580,WH0002,DC0005,PRD0022,ocean,2025-05-31,2025-06-16,16,16,6022.43,166
SHP004581,WH0004,DC0005,PRD0056,road,2026-03-12,2026-03-13,1,1,449.89,81
SHP004582,WH0004,DC0005,PRD0115,rail,2025-07-13,2025-07-14,1,1,253.02,82
SHP004583,WH0003,DC0006,PRD0121,rail,2026-02-12,2026-02-22,9,10,5894.46,115
SHP004584,WH0009,DC0004,PRD0124,rail,2025-11-19,2025-11-21,1,2,140.0,280
SHP004585,WH0003,DC0001,PRD0044,ocean,2025-10-17,2025-11-04,19,18,8412.32,198
SHP004586,WH0001,DC0004,PRD0057,road,2025-02-06,2025-02-07,1,1,252.09,128
SHP004587,WH0007,DC0004,PRD0106,road,2026-03-13,2026-03-14,1,1,717.75,181
SHP004588,WH0009,DC0001,PRD0037,air,2026-07-08,2026-07-10,3,2,87550.21,293
SHP004589,WH0008,DC0006,PRD0150,ocean,2025-03-07,2025-03-26,19,19,5125.79,120
SHP004590,WH0005,DC0003,PRD0047,rail,2026-08-03,2026-08-15,10,12,16130.14,271
SHP004591,WH0004,DC0004,PRD0131,rail,2025-07-25,2025-08-02,8,8,8678.34,175
SHP004592,WH0001,DC0006,PRD0068,ocean,2025-06-19,2025-07-01,13,12,11366.74,410
SHP004593,WH0005,DC0005,PRD0043,road,2026-02-13,2026-02-14,1,1,1531.44,421
SHP004594,WH0004,DC0001,PRD0088,rail,2026-08-18,2026-08-22,5,4,1400.34,59
SHP004595,WH0009,DC0004,PRD0117,road,2025-11-10,2025-11-11,1,1,153.0,170
SHP004596,WH0002,DC0006,PRD0018,ocean,2025-09-14,2025-09-27,16,13,4508.61,125
SHP004597,WH0001,DC0002,PRD0059,air,2026-08-26,2026-08-31,5,5,223150.54,493
SHP004598,WH0010,DC0005,PRD0097,air,2025-04-11,2025-04-13,2,2,33056.92,173
SHP004599,WH0001,DC0005,PRD0099,rail,2025-04-10,2025-04-18,8,8,5245.02,114
SHP004600,WH0001,DC0001,PRD0034,ocean,2025-02-12,2025-03-02,17,18,1690.4,43
SHP004601,WH0001,DC0002,PRD0028,air,2026-05-18,2026-05-23,5,5,62916.68,139
SHP004602,WH0005,DC0001,PRD0005,rail,2024-09-19,2024-09-24,5,5,1188.06,49
SHP004603,WH0005,DC0005,PRD0052,road,2026-04-23,2026-04-24,1,1,542.0,149
SHP004604,WH0004,DC0002,PRD0134,air,2026-01-17,2026-01-20,3,3,9063.82,35
SHP004605,WH0002,DC0001,PRD0130,ocean,2025-03-23,2025-04-03,11,11,2608.37,123
SHP004606,WH0005,DC0005,PRD0108,road,2025-10-10,2025-10-11,1,1,720.25,198
SHP004607,WH0006,DC0002,PRD0039,ocean,2025-10-12,2025-11-18,36,37,14393.36,158
SHP004608,WH0006,DC0005,PRD0025,ocean,2026-07-08,2026-08-06,30,29,10732.46,144
SHP004609,WH0004,DC0003,PRD0046,rail,2024-12-25,2025-01-04,10,10,4565.57,78
SHP004610,WH0004,DC0004,PRD0122,rail,2024-10-01,2024-10-08,8,7,12149.68,245
SHP004611,WH0005,DC0001,PRD0010,ocean,2025-05-20,2025-05-27,8,7,5018.94,345
SHP004612,WH0003,DC0004,PRD0137,rail,2024-12-13,2024-12-14,2,1,1203.2,268
SHP004613,WH0006,DC0003,PRD0129,ocean,2025-05-28,2025-07-03,36,36,5789.13,64
SHP004614,WH0009,DC0003,PRD0031,ocean,2025-10-31,2025-11-25,25,25,8625.63,141
SHP004615,WH0008,DC0004,PRD0024,ocean,2025-02-20,2025-03-14,22,22,9053.07,174
SHP004616,WH0010,DC0006,PRD0124,rail,2026-04-15,2026-04-22,7,7,5883.4,138
SHP004617,WH0004,DC0005,PRD0034,road,2024-11-09,2024-11-10,1,1,855.34,154
SHP004618,WH0002,DC0001,PRD0139,air,2025-06-21,2025-06-22,2,1,61710.27,388
SHP004619,WH0010,DC0003,PRD0001,air,2026-07-02,2026-07-06,4,4,101035.16,233
SHP004620,WH0009,DC0005,PRD0111,rail,2026-02-19,2026-02-26,8,7,26215.27,561
SHP004621,WH0001,DC0003,PRD0134,air,2026-02-11,2026-02-16,5,5,91395.08,201
SHP004622,WH0010,DC0005,PRD0108,ocean,2026-04-02,2026-04-14,12,12,15184.53,596
SHP004623,WH0001,DC0005,PRD0095,rail,2025-01-07,2025-01-17,8,10,2162.42,47
SHP004624,WH0010,DC0005,PRD0012,ocean,2026-04-26,2026-05-08,12,12,12662.26,497
SHP004625,WH0008,DC0006,PRD0136,ocean,2026-01-17,2026-02-05,19,19,22297.17,522
SHP004626,WH0001,DC0003,PRD0110,ocean,2025-10-27,2025-11-23,25,27,9639.68,159
SHP004627,WH0007,DC0003,PRD0059,ocean,2026-06-24,2026-07-23,26,29,10452.17,170
SHP004628,WH0008,DC0001,PRD0124,rail,2025-11-10,2025-11-19,9,9,5500.69,110
SHP004629,WH0003,DC0002,PRD0098,ocean,2025-04-10,2025-05-02,26,22,6158.96,97
SHP004630,WH0001,DC0006,PRD0090,ocean,2026-02-16,2026-03-01,13,13,8594.36,310
SHP004631,WH0007,DC0004,PRD0148,rail,2025-10-27,2025-10-28,1,1,145.4,66
SHP004632,WH0009,DC0006,PRD0026,air,2024-10-30,2024-11-02,3,3,19851.97,94
SHP004633,WH0010,DC0005,PRD0109,ocean,2024-10-14,2024-10-28,12,14,3974.47,156
SHP004634,WH0009,DC0001,PRD0035,ocean,2026-03-17,2026-03-31,18,14,10159.41,255
SHP004635,WH0003,DC0001,PRD0066,ocean,2025-05-14,2025-06-04,19,21,7732.54,182
SHP004636,WH0003,DC0004,PRD0123,road,2026-04-20,2026-04-21,1,1,1858.67,230
SHP004637,WH0004,DC0002,PRD0060,ocean,2025-07-03,2025-07-20,16,17,6871.24,199
SHP004638,WH0003,DC0003,PRD0022,ocean,2026-05-27,2026-06-20,26,24,9372.47,147
SHP004639,WH0003,DC0006,PRD0073,ocean,2026-05-28,2026-06-12,14,15,7780.69,253
SHP004640,WH0008,DC0004,PRD0140,ocean,2025-02-15,2025-03-10,22,23,36836.61,708
SHP004641,WH0002,DC0001,PRD0105,air,2025-12-21,2025-12-22,2,1,28787.52,181
SHP004642,WH0006,DC0001,PRD0066,ocean,2025-11-15,2025-12-16,32,31,48803.46,607
SHP004643,WH0002,DC0005,PRD0049,ocean,2024-09-12,2024-09-28,16,16,8634.57,238
SHP004644,WH0001,DC0005,PRD0002,ocean,2026-03-22,2026-04-06,13,15,3671.51,133
SHP004645,WH0004,DC0004,PRD0002,air,2025-06-08,2025-06-11,3,3,53780.93,241
SHP004646,WH0009,DC0006,PRD0148,rail,2025-04-13,2025-04-20,8,7,23747.27,506
SHP004647,WH0008,DC0003,PRD0134,ocean,2024-10-03,2024-10-16,13,13,448.49,17
SHP004648,WH0005,DC0003,PRD0031,air,2025-09-30,2025-10-02,3,2,118119.08,441
SHP004649,WH0009,DC0006,PRD0134,air,2024-12-21,2024-12-24,3,3,43083.0,204
SHP004650,WH0006,DC0004,PRD0002,ocean,2025-09-03,2025-09-24,20,21,24825.45,524
SHP004651,WH0002,DC0005,PRD0097,ocean,2025-02-11,2025-02-25,16,14,2176.78,60
SHP004652,WH0006,DC0003,PRD0053,ocean,2024-10-10,2024-11-15,36,36,14653.73,162
SHP004653,WH0005,DC0003,PRD0081,ocean,2026-02-17,2026-03-03,16,14,8106.74,227
SHP004654,WH0010,DC0001,PRD0105,ocean,2025-06-16,2025-06-29,16,13,5199.01,142
SHP004655,WH0008,DC0001,PRD0093,ocean,2025-07-24,2025-08-04,14,11,8941.11,298
SHP004656,WH0009,DC0001,PRD0028,ocean,2025-11-10,2025-11-27,18,17,21872.61,549
SHP004657,WH0006,DC0006,PRD0040,air,2025-09-05,2025-09-10,5,5,232192.34,415
SHP004658,WH0008,DC0001,PRD0110,rail,2025-02-12,2025-02-20,9,8,7850.98,157
SHP004659,WH0008,DC0006,PRD0150,ocean,2025-04-02,2025-04-21,19,19,13839.62,324
SHP004660,WH0009,DC0005,PRD0065,ocean,2025-06-17,2025-07-01,13,14,3308.45,118
SHP004661,WH0004,DC0001,PRD0067,air,2024-12-08,2024-12-10,2,2,24672.17,231
SHP004662,WH0002,DC0002,PRD0138,rail,2024-11-02,2024-11-03,1,1,232.3,140
SHP004663,WH0008,DC0006,PRD0109,ocean,2025-10-23,2025-11-07,19,15,10337.0,242
SHP004664,WH0001,DC0003,PRD0145,ocean,2024-10-09,2024-11-01,25,23,2485.7,41
SHP004665,WH0002,DC0005,PRD0094,ocean,2025-06-20,2025-07-02,16,12,13169.54,363
SHP004666,WH0003,DC0006,PRD0071,air,2024-11-04,2024-11-06,3,2,39210.99,170
SHP004667,WH0008,DC0003,PRD0102,rail,2025-09-03,2025-09-11,8,8,11344.17,258
SHP004668,WH0004,DC0004,PRD0053,air,2026-03-19,2026-03-22,3,3,10488.4,47
SHP004669,WH0007,DC0003,PRD0106,air,2024-12-07,2024-12-11,5,4,33201.02,72
SHP004670,WH0010,DC0004,PRD0142,road,2024-12-10,2024-12-11,1,1,14017.95,1332
SHP004671,WH0008,DC0002,PRD0143,air,2025-10-15,2025-10-18,3,3,34933.64,172
SHP004672,WH0009,DC0003,PRD0124,ocean,2025-08-24,2025-09-16,25,23,5261.02,86
SHP004673,WH0006,DC0001,PRD0046,air,2025-12-21,2025-12-27,6,6,293061.98,486
SHP004674,WH0007,DC0005,PRD0095,ocean,2025-01-24,2025-02-05,14,12,13779.03,478
SHP004675,WH0005,DC0005,PRD0144,road,2025-11-25,2025-11-26,1,1,392.86,108
SHP004676,WH0009,DC0002,PRD0143,ocean,2026-02-20,2026-03-16,25,24,11996.7,197
SHP004677,WH0005,DC0005,PRD0124,road,2025-03-01,2025-03-02,1,1,1116.75,307
SHP004678,WH0003,DC0001,PRD0065,air,2024-10-26,2024-10-28,3,2,253644.25,796
SHP004679,WH0010,DC0003,PRD0079,ocean,2026-03-21,2026-04-15,24,25,12083.75,209
SHP004680,WH0008,DC0002,PRD0148,rail,2025-04-26,2025-05-03,8,7,10741.87,238
SHP004681,WH0006,DC0004,PRD0089,ocean,2026-07-06,2026-07-25,20,19,11465.19,242
SHP004682,WH0009,DC0002,PRD0102,ocean,2024-11-08,2024-12-03,25,25,5663.42,93
SHP004683,WH0001,DC0002,PRD0036,air,2026-01-04,2026-01-08,5,4,80569.56,178
SHP004684,WH0005,DC0001,PRD0031,air,2025-07-08,2025-07-09,2,1,37860.28,347
SHP004685,WH0009,DC0001,PRD0059,air,2025-05-14,2025-05-16,3,2,167331.45,560
SHP004686,WH0008,DC0001,PRD0115,ocean,2025-04-24,2025-05-09,14,15,12271.53,409
SHP004687,WH0004,DC0001,PRD0042,air,2025-11-09,2025-11-10,2,1,46887.81,439
SHP004688,WH0008,DC0004,PRD0026,air,2024-09-21,2024-09-25,4,4,128772.06,330
