po_id,supplier_node_id,product_id,order_date,quantity,unit_price,currency,total_value,status,supplier_name,supplier_country,esg_score,product_name,category,invoice_date,payment_status,payment_date,order_month,country_risk_index,currency_volatility,sanctions_flag
PO003191,SUP0005,PRD0070,2026-07-17,104,408.36,USD,42469.44,fulfilled,Cole LLC,Mexico,58.0,PACK-Knowledge-70,Packaging,2026-07-27,overdue,,2026-07,36.8,0.117,False
PO003192,SUP0017,PRD0083,2025-09-10,233,58.42,USD,13611.86,fulfilled,"Hawkins, Cohen and Cameron",Nigeria,42.8,TEXT-Billion-83,Textiles,2025-09-17,paid,2025-09-22,2025-09,67.2,0.203,False
PO003193,SUP0010,PRD0078,2025-02-19,47,300.97,USD,14145.59,fulfilled,"Martinez, Nielsen and Miller",Egypt,43.6,AUTO-Level-78,Automotive Parts,2025-03-01,paid,2025-03-11,2025-02,50.8,0.226,False
PO003194,SUP0017,PRD0051,2024-10-26,173,651.59,USD,112725.07,fulfilled,"Hawkins, Cohen and Cameron",Nigeria,42.8,AUTO-Shoulder-51,Automotive Parts,2024-10-27,pending,,2024-10,63.5,0.323,False
PO003195,SUP0010,PRD0083,2024-09-25,446,18.01,USD,8032.46,fulfilled,"Martinez, Nielsen and Miller",Egypt,43.6,TEXT-Billion-83,Textiles,2024-10-03,overdue,,2024-09,,,
PO003196,SUP0010,PRD0136,2024-10-28,142,3.8,USD,539.6,fulfilled,"Martinez, Nielsen and Miller",Egypt,43.6,AUTO-Morning-136,Automotive Parts,2024-10-29,paid,2024-11-12,2024-10,57.4,0.226,False
PO003197,SUP0021,PRD0084,2025-04-16,197,11.14,USD,2194.58,fulfilled,"Ellis, Baker and Wright",India,80.5,PACK-Apply-84,Packaging,2025-04-27,paid,2025-06-01,2025-04,41.6,0.097,False
PO003198,SUP0032,PRD0109,2026-02-03,206,19.18,USD,3951.08,fulfilled,"Lynch, Hernandez and Farmer",Vietnam,57.2,CHEM-Step-109,Chemicals,2026-02-10,pending,,2026-02,43.6,0.133,False
PO003199,SUP0032,PRD0026,2025-01-31,73,28.43,USD,2075.39,open,"Lynch, Hernandez and Farmer",Vietnam,57.2,PACK-Mention-26,Packaging,2025-02-04,paid,2025-03-07,2025-01,35.3,0.102,False
PO003200,SUP0022,PRD0023,2026-05-15,275,1182.23,USD,325113.25,cancelled,Burgess-Patterson,Pakistan,79.0,MACH-Economy-23,Machinery,,,,2026-05,64.2,0.305,False
PO003201,SUP0025,PRD0041,2024-12-17,58,39.83,USD,2310.14,open,Conner Group,Bangladesh,77.2,PACK-Customer-41,Packaging,2024-12-23,paid,2025-01-10,2024-12,58.3,0.159,False
PO003202,SUP0018,PRD0078,2026-01-18,145,343.86,USD,49859.7,fulfilled,Underwood LLC,Philippines,54.2,AUTO-Level-78,Automotive Parts,2026-01-31,paid,2026-02-05,2026-01,38.7,0.107,False
PO003203,SUP0017,PRD0096,2024-11-09,225,2.72,USD,612.0,open,"Hawkins, Cohen and Cameron",Nigeria,42.8,CHEM-Mention-96,Chemicals,2024-11-14,pending,,2024-11,76.4,0.301,False
PO003204,SUP0010,PRD0135,2024-11-17,400,350.19,USD,140076.0,fulfilled,"Martinez, Nielsen and Miller",Egypt,43.6,CHEM-Me-135,Chemicals,2024-11-27,paid,2025-01-04,2024-11,56.9,0.198,False
PO003205,SUP0010,PRD0046,2024-09-20,320,56.71,USD,18147.2,cancelled,"Martinez, Nielsen and Miller",Egypt,43.6,FOOD-Health-46,Food & Beverage,,,,2024-09,,,
PO003206,SUP0040,PRD0066,2025-04-30,295,417.78,USD,123245.1,fulfilled,"Santos, Kim and Holmes",Turkey,71.1,TEXT-Customer-66,Textiles,2025-05-07,paid,2025-05-15,2025-04,71.0,0.215,True
PO003207,SUP0004,PRD0012,2024-12-17,208,465.08,USD,96736.64,fulfilled,"Johnson, Gonzalez and Santos",Mexico,76.5,ELEC-Second-12,Electronics,2024-12-27,overdue,,2024-12,38.0,0.144,False
PO003208,SUP0027,PRD0072,2024-10-10,27,92.75,USD,2504.25,fulfilled,"Valencia, Smith and Le",Vietnam,70.4,TEXT-Family-72,Textiles,2024-10-23,pending,,2024-10,42.1,0.146,False
PO003209,SUP0031,PRD0016,2024-09-21,42,13.79,USD,579.18,fulfilled,Harrell LLC,Brazil,87.2,CHEM-Author-16,Chemicals,2024-10-03,paid,2024-10-26,2024-09,,,
PO003210,SUP0001,PRD0119,2026-07-16,661,1592.0,USD,1052312.0,open,"Rodriguez, Figueroa and Sanchez",South Korea,74.7,TEXT-Serious-119,Textiles,2026-07-18,paid,2026-08-27,2026-07,25.5,0.07,False
PO003211,SUP0019,PRD0091,2025-04-24,31,4.18,USD,129.58,fulfilled,Clark PLC,Germany,69.9,FOOD-Some-91,Food & Beverage,2025-04-27,pending,,2025-04,9.6,0.04,False
PO003212,SUP0029,PRD0091,2026-03-27,171,409.08,USD,69952.68,fulfilled,Chavez Ltd,Poland,66.3,FOOD-Some-91,Food & Beverage,2026-04-08,paid,2026-04-18,2026-03,19.5,0.073,False
PO003213,SUP0007,PRD0027,2026-02-07,57,21.72,USD,1238.04,open,Ramirez-Lewis,South Korea,49.8,TEXT-Difficult-27,Textiles,2026-02-16,paid,2026-03-05,2026-02,28.4,0.062,False
PO003214,SUP0025,PRD0137,2026-01-20,206,1530.92,USD,315369.52,fulfilled,Conner Group,Bangladesh,77.2,FOOD-Wide-137,Food & Beverage,2026-01-21,paid,2026-02-04,2026-01,60.7,0.114,False
PO003215,SUP0006,PRD0114,2025-06-24,327,3131.68,USD,1024059.36,cancelled,Blake and Sons,China,58.0,FOOD-Same-114,Food & Beverage,,,,2025-06,19.7,0.072,False
PO003216,SUP0016,PRD0097,2024-11-06,512,2.31,USD,1182.72,fulfilled,"Sanchez, Ford and Nelson",Mexico,67.6,ELEC-Medical-97,Electronics,2024-11-13,paid,2024-11-21,2024-11,44.8,0.118,False
PO003217,SUP0017,PRD0081,2025-04-05,298,2.31,USD,688.38,open,"Hawkins, Cohen and Cameron",Nigeria,42.8,PACK-Total-81,Packaging,2025-04-13,paid,2025-05-02,2025-04,76.2,0.216,False
PO003218,SUP0007,PRD0111,2025-03-17,49,2.31,USD,113.19,fulfilled,Ramirez-Lewis,South Korea,49.8,PACK-Look-111,Packaging,2025-03-30,paid,2025-04-09,2025-03,19.4,0.055,False
PO003219,SUP0039,PRD0003,2024-12-30,150,117.3,USD,17595.0,fulfilled,"Campos, Vaughn and Marquez",South Korea,62.6,ELEC-Ground-3,Electronics,2025-01-04,paid,2025-02-09,2024-12,22.2,0.063,False
PO003220,SUP0010,PRD0130,2025-01-11,68,2.99,USD,203.32,cancelled,"Martinez, Nielsen and Miller",Egypt,43.6,MACH-Small-130,Machinery,,,,2025-01,51.8,0.183,False
PO003221,SUP0021,PRD0021,2025-05-31,202,37.87,USD,7649.74,open,"Ellis, Baker and Wright",India,80.5,MACH-Avoid-21,Machinery,2025-06-11,paid,2025-06-26,2025-05,43.6,0.104,False
PO003222,SUP0010,PRD0106,2026-07-27,1400,2649.18,USD,3708852.0,fulfilled,"Martinez, Nielsen and Miller",Egypt,43.6,AUTO-In-106,Automotive Parts,2026-08-02,paid,2026-09-12,2026-07,57.2,0.202,False
PO003223,SUP0013,PRD0114,2026-01-31,293,47.08,USD,13794.44,fulfilled,Delacruz Group,Germany,77.3,FOOD-Same-114,Food & Beverage,2026-02-07,overdue,,2026-01,17.5,0.046,False
PO003224,SUP0008,PRD0097,2025-03-11,535,62.76,USD,33576.6,fulfilled,Davis Inc,Pakistan,69.7,ELEC-Medical-97,Electronics,2025-03-22,paid,2025-04-15,2025-03,70.6,0.187,False
PO003225,SUP0035,PRD0004,2025-05-31,440,19.64,USD,8641.6,fulfilled,Allen PLC,Brazil,54.5,FOOD-Against-4,Food & Beverage,2025-06-10,paid,2025-07-24,2025-05,54.1,0.173,False
PO003226,SUP0021,PRD0147,2025-06-30,102,9.16,USD,934.32,fulfilled,"Ellis, Baker and Wright",India,80.5,FURN-Physical-147,Furniture,2025-07-11,paid,2025-07-26,2025-06,35.0,0.09,False
PO003227,SUP0018,PRD0094,2025-11-17,138,78.02,USD,10766.76,fulfilled,Underwood LLC,Philippines,54.2,MACH-Compare-94,Machinery,2025-11-23,paid,2025-12-27,2025-11,53.3,0.127,False
PO003228,SUP0014,PRD0040,2024-12-10,362,4.14,USD,1498.68,fulfilled,"Flowers, Martin and Kelly",United States,46.7,FURN-Investment-40,Furniture,2024-12-24,overdue,,2024-12,17.2,0.025,False
PO003229,SUP0014,PRD0136,2026-04-30,336,19.69,USD,6615.84,fulfilled,"Flowers, Martin and Kelly",United States,46.7,AUTO-Morning-136,Automotive Parts,2026-05-13,overdue,,2026-04,11.1,0.042,False
PO003230,SUP0013,PRD0040,2026-05-10,232,804.27,USD,186590.64,open,Delacruz Group,Germany,77.3,FURN-Investment-40,Furniture,2026-05-17,pending,,2026-05,10.2,0.042,False
PO003231,SUP0037,PRD0074,2025-04-22,589,532.47,USD,313624.83,fulfilled,"Cannon, Anderson and Alvarez",United States,65.1,MACH-Enjoy-74,Machinery,2025-05-04,pending,,2025-04,13.3,0.037,False
PO003232,SUP0028,PRD0041,2026-04-17,493,43.09,USD,21243.37,fulfilled,"Potter, Mack and Peterson",Germany,88.1,PACK-Customer-41,Packaging,2026-04-27,overdue,,2026-04,14.0,0.027,False
PO003233,SUP0001,PRD0033,2024-09-06,587,3.2,USD,1878.4,fulfilled,"Rodriguez, Figueroa and Sanchez",South Korea,74.7,PACK-Own-33,Packaging,2024-09-07,paid,2024-10-12,2024-09,,,
PO003234,SUP0012,PRD0108,2025-11-08,257,80.0,USD,20560.0,open,Stanley LLC,Japan,60.6,FURN-With-108,Furniture,2025-11-19,paid,2025-11-24,2025-11,10.8,0.045,False
PO003235,SUP0022,PRD0035,2025-10-18,490,560.09,USD,274444.1,fulfilled,Burgess-Patterson,Pakistan,79.0,MACH-Material-35,Machinery,2025-10-22,paid,2025-11-01,2025-10,62.6,0.286,False
PO003236,SUP0010,PRD0072,2025-06-22,373,682.57,USD,254598.61,fulfilled,"Martinez, Nielsen and Miller",Egypt,43.6,TEXT-Family-72,Textiles,2025-07-05,overdue,,2025-06,51.9,0.188,False
PO003237,SUP0013,PRD0108,2024-09-11,299,2632.88,USD,787231.12,fulfilled,Delacruz Group,Germany,77.3,FURN-With-108,Furniture,2024-09-24,paid,2024-10-10,2024-09,,,
PO003238,SUP0028,PRD0105,2025-01-03,115,8.22,USD,945.3,cancelled,"Potter, Mack and Peterson",Germany,88.1,FOOD-Able-105,Food & Beverage,,,,2025-01,9.2,0.037,False
PO003239,SUP0017,PRD0128,2026-06-03,535,47.75,USD,25546.25,open,"Hawkins, Cohen and Cameron",Nigeria,42.8,TEXT-Occur-128,Textiles,2026-06-17,paid,2026-07-30,2026-06,69.0,0.224,False
PO003240,SUP0004,PRD0083,2025-11-15,244,86.36,USD,21071.84,fulfilled,"Johnson, Gonzalez and Santos",Mexico,76.5,TEXT-Billion-83,Textiles,2025-11-25,paid,2025-12-07,2025-11,42.2,0.105,False
PO003241,SUP0034,PRD0056,2026-04-19,768,218.77,USD,168015.36,fulfilled,Koch-Decker,India,69.9,MACH-Billion-56,Machinery,2026-04-23,paid,2026-05-13,2026-04,31.2,0.068,True
PO003242,SUP0008,PRD0075,2024-09-17,88,2027.45,USD,178415.6,open,Davis Inc,Pakistan,69.7,TEXT-Two-75,Textiles,2024-09-25,pending,,2024-09,,,
PO003243,SUP0037,PRD0120,2025-11-27,618,2.31,USD,1427.58,fulfilled,"Cannon, Anderson and Alvarez",United States,65.1,MACH-Message-120,Machinery,2025-12-10,paid,2026-01-02,2025-11,10.2,0.028,False
PO003244,SUP0036,PRD0005,2025-07-20,101,3.27,USD,330.27,fulfilled,Dennis Inc,South Korea,60.1,TEXT-Per-5,Textiles,2025-07-24,paid,2025-09-06,2025-07,25.2,0.092,False
PO003245,SUP0034,PRD0003,2026-07-16,142,79.93,USD,11350.06,open,Koch-Decker,India,69.9,ELEC-Ground-3,Electronics,2026-07-20,paid,2026-08-02,2026-07,29.6,0.108,False
PO003246,SUP0037,PRD0128,2025-05-01,425,1482.7,USD,630147.5,fulfilled,"Cannon, Anderson and Alvarez",United States,65.1,TEXT-Occur-128,Textiles,2025-05-10,paid,2025-05-16,2025-05,20.4,0.038,False
PO003247,SUP0039,PRD0132,2025-08-12,76,446.63,USD,33943.88,fulfilled,"Campos, Vaughn and Marquez",South Korea,62.6,CHEM-Art-132,Chemicals,2025-08-19,pending,,2025-08,18.0,0.075,False
PO003248,SUP0025,PRD0146,2025-02-23,178,2023.46,USD,360175.88,open,Conner Group,Bangladesh,77.2,FURN-Authority-146,Furniture,2025-03-01,pending,,2025-02,59.8,0.172,False
PO003249,SUP0024,PRD0038,2025-09-26,463,2.31,USD,1069.53,fulfilled,Campos Inc,Mexico,79.6,ELEC-Material-38,Electronics,2025-10-07,paid,2025-10-25,2025-09,48.6,0.095,False
PO003250,SUP0010,PRD0112,2024-09-12,408,10.79,USD,4402.32,fulfilled,"Martinez, Nielsen and Miller",Egypt,43.6,FURN-Feeling-112,Furniture,2024-09-26,pending,,2024-09,,,
PO003251,SUP0019,PRD0073,2025-07-28,245,58.97,USD,14447.65,fulfilled,Clark PLC,Germany,69.9,PACK-Maintain-73,Packaging,2025-08-03,paid,2025-09-09,2025-07,13.9,0.036,False
PO003252,SUP0015,PRD0128,2026-08-21,61,94.85,USD,5785.85,fulfilled,"Zuniga, Wong and Lynch",India,76.1,TEXT-Occur-128,Textiles,2026-08-30,paid,2026-09-21,2026-08,40.1,0.1,False
PO003253,SUP0001,PRD0145,2025-11-04,483,346.83,USD,167518.89,fulfilled,"Rodriguez, Figueroa and Sanchez",South Korea,74.7,MACH-Cultural-145,Machinery,2025-11-16,paid,2025-12-27,2025-11,26.0,0.073,False
PO003254,SUP0030,PRD0133,2024-10-16,294,3193.75,USD,938962.5,fulfilled,Stanton-Gill,Indonesia,60.5,PACK-Apply-133,Packaging,2024-10-29,paid,2024-12-06,2024-10,45.8,0.054,False
PO003255,SUP0039,PRD0136,2025-05-08,539,577.82,USD,311444.98,fulfilled,"Campos, Vaughn and Marquez",South Korea,62.6,AUTO-Morning-136,Automotive Parts,2025-05-15,pending,,2025-05,19.4,0.054,False
PO003256,SUP0036,PRD0141,2024-10-10,294,190.36,USD,55965.84,fulfilled,Dennis Inc,South Korea,60.1,CHEM-Art-141,Chemicals,2024-10-16,paid,2024-11-09,2024-10,23.2,0.052,False
PO003257,SUP0008,PRD0069,2025-05-29,336,1059.49,USD,355988.64,fulfilled,Davis Inc,Pakistan,69.7,FOOD-Challenge-69,Food & Beverage,2025-06-01,overdue,,2025-05,63.8,0.268,False
PO003258,SUP0032,PRD0078,2026-07-15,274,2.31,USD,632.94,fulfilled,"Lynch, Hernandez and Farmer",Vietnam,57.2,AUTO-Level-78,Automotive Parts,2026-07-24,paid,2026-08-06,2026-07,45.3,0.105,False
PO003259,SUP0026,PRD0114,2026-03-07,494,2419.49,USD,1195228.06,fulfilled,James-Ferrell,Egypt,85.3,FOOD-Same-114,Food & Beverage,2026-03-10,pending,,2026-03,55.8,0.205,False
PO003260,SUP0019,PRD0064,2025-06-08,58,136.54,USD,7919.32,fulfilled,Clark PLC,Germany,69.9,AUTO-Energy-64,Automotive Parts,2025-06-13,paid,2025-07-16,2025-06,8.4,0.058,False
PO003261,SUP0038,PRD0091,2025-12-10,451,69.98,USD,31560.98,fulfilled,Rose-Obrien,South Africa,61.5,FOOD-Some-91,Food & Beverage,2025-12-24,pending,,2025-12,60.4,0.18,False
PO003262,SUP0029,PRD0132,2025-12-21,244,3.47,USD,846.68,fulfilled,Chavez Ltd,Poland,66.3,CHEM-Art-132,Chemicals,2025-12-23,paid,2026-01-22,2025-12,23.8,0.099,False
PO003263,SUP0039,PRD0037,2025-10-01,287,2.32,USD,665.84,fulfilled,"Campos, Vaughn and Marquez",South Korea,62.6,CHEM-Still-37,Chemicals,2025-10-13,paid,2025-11-11,2025-10,21.2,0.085,False
PO003264,SUP0031,PRD0064,2026-08-25,147,245.91,USD,36148.77,fulfilled,Harrell LLC,Brazil,87.2,AUTO-Energy-64,Automotive Parts,2026-08-30,paid,2026-10-03,2026-08,56.9,0.166,False
PO003265,SUP0022,PRD0136,2025-11-13,101,101.86,USD,10287.86,fulfilled,Burgess-Patterson,Pakistan,79.0,AUTO-Morning-136,Automotive Parts,2025-11-18,paid,2025-12-01,2025-11,56.6,0.235,False
PO003266,SUP0008,PRD0118,2025-12-06,753,2.35,USD,1769.55,fulfilled,Davis Inc,Pakistan,69.7,CHEM-Recently-118,Chemicals,2025-12-08,overdue,,2025-12,66.7,0.291,False
PO003267,SUP0027,PRD0132,2025-05-11,163,2.31,USD,376.53,open,"Valencia, Smith and Le",Vietnam,70.4,CHEM-Art-132,Chemicals,2025-05-13,paid,2025-06-08,2025-05,45.1,0.097,False
PO003268,SUP0026,PRD0039,2024-09-22,547,27.69,USD,15146.43,open,James-Ferrell,Egypt,85.3,MACH-Surface-39,Machinery,2024-10-02,paid,2024-11-12,2024-09,,,
PO003269,SUP0004,PRD0040,2025-07-26,136,4.35,USD,591.6,fulfilled,"Johnson, Gonzalez and Santos",Mexico,76.5,FURN-Investment-40,Furniture,2025-08-05,pending,,2025-07,42.3,0.114,False
PO003270,SUP0017,PRD0031,2026-05-06,27,2424.36,USD,65457.72,fulfilled,"Hawkins, Cohen and Cameron",Nigeria,42.8,FOOD-Worry-31,Food & Beverage,2026-05-15,paid,2026-05-20,2026-05,65.5,0.322,False
PO003271,SUP0010,PRD0087,2025-11-19,133,2.64,USD,351.12,fulfilled,"Martinez, Nielsen and Miller",Egypt,43.6,MACH-Think-87,Machinery,2025-11-24,paid,2025-12-12,2025-11,57.4,0.196,False
PO003272,SUP0012,PRD0034,2024-09-23,295,3.84,USD,1132.8,fulfilled,Stanley LLC,Japan,60.6,CHEM-Part-34,Chemicals,2024-10-02,pending,,2024-09,,,
PO003273,SUP0016,PRD0057,2025-08-05,462,1876.13,USD,866772.06,fulfilled,"Sanchez, Ford and Nelson",Mexico,67.6,CHEM-Ask-57,Chemicals,2025-08-16,pending,,2025-08,34.2,0.131,False
PO003274,SUP0007,PRD0024,2024-10-13,121,539.95,USD,65333.95,fulfilled,Ramirez-Lewis,South Korea,49.8,MACH-Family-24,Machinery,2024-10-21,overdue,,2024-10,23.4,0.074,False
PO003275,SUP0008,PRD0015,2025-06-23,199,3.2,USD,636.8,fulfilled,Davis Inc,Pakistan,69.7,TEXT-Drop-15,Textiles,2025-06-30,paid,2025-08-11,2025-06,67.0,0.252,True
PO003276,SUP0035,PRD0132,2025-02-19,170,458.21,USD,77895.7,open,Allen PLC,Brazil,54.5,CHEM-Art-132,Chemicals,2025-02-23,pending,,2025-02,54.5,0.176,False
PO003277,SUP0037,PRD0046,2026-04-13,327,2.31,USD,755.37,fulfilled,"Cannon, Anderson and Alvarez",United States,65.1,FOOD-Health-46,Food & Beverage,2026-04-18,paid,2026-05-02,2026-04,15.1,0.033,False
PO003278,SUP0037,PRD0110,2026-06-16,160,236.37,USD,37819.2,open,"Cannon, Anderson and Alvarez",United States,65.1,CHEM-Still-110,Chemicals,2026-06-24,pending,,2026-06,21.7,0.029,False
PO003279,SUP0025,PRD0055,2025-11-05,309,160.53,USD,49603.77,fulfilled,Conner Group,Bangladesh,77.2,FURN-Race-55,Furniture,2025-11-19,paid,2025-12-21,2025-11,57.7,0.167,False
PO003280,SUP0008,PRD0103,2025-10-31,475,2.8,USD,1330.0,cancelled,Davis Inc,Pakistan,69.7,AUTO-Community-103,Automotive Parts,,,,2025-10,55.3,0.256,False
PO003281,SUP0028,PRD0117,2025-12-10,377,411.72,USD,155218.44,open,"Potter, Mack and Peterson",Germany,88.1,CHEM-Only-117,Chemicals,2025-12-16,paid,2025-12-25,2025-12,14.9,0.046,False
PO003282,SUP0028,PRD0077,2026-02-24,122,7.42,USD,905.24,open,"Potter, Mack and Peterson",Germany,88.1,FURN-Bag-77,Furniture,2026-02-26,paid,2026-04-11,2026-02,10.4,0.027,False
PO003283,SUP0006,PRD0009,2025-04-08,172,99.68,USD,17144.96,fulfilled,Blake and Sons,China,58.0,MACH-Discussion-9,Machinery,2025-04-22,paid,2025-06-04,2025-04,31.7,0.087,False
PO003284,SUP0015,PRD0057,2025-08-12,208,2156.33,USD,448516.64,fulfilled,"Zuniga, Wong and Lynch",India,76.1,CHEM-Ask-57,Chemicals,2025-08-21,paid,2025-09-09,2025-08,38.6,0.06,False
PO003285,SUP0032,PRD0095,2025-01-12,762,78.69,USD,59961.78,cancelled,"Lynch, Hernandez and Farmer",Vietnam,57.2,PACK-Investment-95,Packaging,,,,2025-01,35.3,0.102,False
PO003286,SUP0015,PRD0122,2024-11-01,919,1619.89,USD,1488678.91,fulfilled,"Zuniga, Wong and Lynch",India,76.1,CHEM-Customer-122,Chemicals,2024-11-10,paid,2024-12-12,2024-11,38.1,0.084,False
PO003287,SUP0010,PRD0091,2025-08-29,116,5148.86,USD,597267.76,cancelled,"Martinez, Nielsen and Miller",Egypt,43.6,FOOD-Some-91,Food & Beverage,,,,2025-08,53.1,0.132,False
PO003288,SUP0037,PRD0096,2025-06-03,207,2.36,USD,488.52,fulfilled,"Cannon, Anderson and Alvarez",United States,65.1,CHEM-Mention-96,Chemicals,2025-06-14,paid,2025-07-21,2025-06,18.8,0.032,False
PO003289,SUP0013,PRD0150,2024-10-11,135,305.13,USD,41192.55,fulfilled,Delacruz Group,Germany,77.3,TEXT-Training-150,Textiles,2024-10-14,paid,2024-11-25,2024-10,16.9,0.031,False
PO003290,SUP0019,PRD0076,2026-08-14,447,28.63,USD,12797.61,cancelled,Clark PLC,Germany,69.9,PACK-Wind-76,Packaging,,,,2026-08,7.9,0.027,False
PO003291,SUP0036,PRD0040,2025-02-10,166,391.39,USD,64970.74,open,Dennis Inc,South Korea,60.1,FURN-Investment-40,Furniture,2025-02-18,pending,,2025-02,29.9,0.059,False
PO003292,SUP0022,PRD0020,2025-02-23,559,4.11,USD,2297.49,fulfilled,Burgess-Patterson,Pakistan,79.0,FOOD-Give-20,Food & Beverage,2025-03-06,paid,2025-04-10,2025-02,64.7,0.273,False
PO003293,SUP0024,PRD0048,2025-04-02,175,314.11,USD,54969.25,fulfilled,Campos Inc,Mexico,79.6,FOOD-Item-48,Food & Beverage,2025-04-12,paid,2025-04-24,2025-04,45.0,0.168,False
PO003294,SUP0012,PRD0137,2025-09-21,549,3491.54,USD,1916855.46,open,Stanley LLC,Japan,60.6,FOOD-Wide-137,Food & Beverage,2025-10-05,paid,2025-11-13,2025-09,14.5,0.057,False
PO003295,SUP0002,PRD0079,2025-04-24,55,60.73,USD,3340.15,cancelled,Rhodes PLC,Germany,87.8,FOOD-System-79,Food & Beverage,,,,2025-04,10.7,0.038,False
PO003296,SUP0012,PRD0049,2025-02-18,732,8.51,USD,6229.32,fulfilled,Stanley LLC,Japan,60.6,AUTO-Manage-49,Automotive Parts,2025-03-04,paid,2025-04-06,2025-02,13.0,0.055,False
PO003297,SUP0031,PRD0105,2026-02-12,749,5.96,USD,4464.04,open,Harrell LLC,Brazil,87.2,FOOD-Able-105,Food & Beverage,2026-02-22,paid,2026-03-02,2026-02,59.1,0.172,False
PO003298,SUP0021,PRD0120,2025-08-09,39,1251.98,USD,48827.22,open,"Ellis, Baker and Wright",India,80.5,MACH-Message-120,Machinery,2025-08-11,paid,2025-08-26,2025-08,38.9,0.141,False
PO003299,SUP0004,PRD0146,2026-07-31,527,600.98,USD,316716.46,open,"Johnson, Gonzalez and Santos",Mexico,76.5,FURN-Authority-146,Furniture,2026-08-07,paid,2026-09-18,2026-07,36.7,0.112,False
PO003300,SUP0012,PRD0057,2025-12-29,446,4.2,USD,1873.2,fulfilled,Stanley LLC,Japan,60.6,CHEM-Ask-57,Chemicals,2025-12-31,paid,2026-01-05,2025-12,7.7,0.059,False
PO003301,SUP0002,PRD0132,2025-06-20,400,7458.29,USD,2983316.0,fulfilled,Rhodes PLC,Germany,87.8,CHEM-Art-132,Chemicals,2025-07-03,paid,2025-08-13,2025-06,13.9,0.049,False
PO003302,SUP0014,PRD0056,2025-10-26,50,29.8,USD,1490.0,fulfilled,"Flowers, Martin and Kelly",United States,46.7,MACH-Billion-56,Machinery,2025-11-02,paid,2025-11-24,2025-10,17.3,0.029,False
PO003303,SUP0010,PRD0087,2024-09-25,383,1536.28,USD,588395.24,open,"Martinez, Nielsen and Miller",Egypt,43.6,MACH-Think-87,Machinery,2024-10-05,paid,2024-10-16,2024-09,,,
PO003304,SUP0027,PRD0049,2026-07-21,387,2835.99,USD,1097528.13,open,"Valencia, Smith and Le",Vietnam,70.4,AUTO-Manage-49,Automotive Parts,2026-07-24,paid,2026-08-18,2026-07,47.2,0.1,False
PO003305,SUP0012,PRD0037,2025-10-20,382,3.45,USD,1317.9,fulfilled,Stanley LLC,Japan,60.6,CHEM-Still-37,Chemicals,2025-10-25,paid,2025-11-27,2025-10,16.9,0.047,False
PO003306,SUP0025,PRD0048,2026-04-21,514,421.23,USD,216512.22,fulfilled,Conner Group,Bangladesh,77.2,FOOD-Item-48,Food & Beverage,2026-05-01,overdue,,2026-04,61.8,0.169,False
PO003307,SUP0001,PRD0137,2025-03-04,962,6354.06,USD,6112605.72,fulfilled,"Rodriguez, Figueroa and Sanchez",South Korea,74.7,FOOD-Wide-137,Food & Beverage,2025-03-09,paid,2025-04-07,2025-03,23.3,0.07,False
PO003308,SUP0026,PRD0121,2026-07-22,153,2960.05,USD,452887.65,fulfilled,James-Ferrell,Egypt,85.3,ELEC-Clear-121,Electronics,2026-07-25,pending,,2026-07,50.7,0.201,False
PO003309,SUP0035,PRD0064,2025-05-09,189,22.87,USD,4322.43,fulfilled,Allen PLC,Brazil,54.5,AUTO-Energy-64,Automotive Parts,2025-05-20,paid,2025-06-18,2025-05,54.1,0.173,False
PO003310,SUP0005,PRD0038,2024-09-24,1079,2990.91,USD,3227191.89,fulfilled,Cole LLC,Mexico,58.0,ELEC-Material-38,Electronics,2024-10-06,paid,2024-11-16,2024-09,,,
PO003311,SUP0039,PRD0026,2025-01-02,106,402.72,USD,42688.32,open,"Campos, Vaughn and Marquez",South Korea,62.6,PACK-Mention-26,Packaging,2025-01-14,paid,2025-02-25,2025-01,20.5,0.094,False
PO003312,SUP0008,PRD0001,2025-05-24,751,1268.42,USD,952583.42,cancelled,Davis Inc,Pakistan,69.7,MACH-Down-1,Machinery,,,,2025-05,63.8,0.268,False
PO003313,SUP0031,PRD0023,2026-01-17,296,468.44,USD,138658.24,fulfilled,Harrell LLC,Brazil,87.2,MACH-Economy-23,Machinery,2026-01-26,overdue,,2026-01,56.3,0.178,False
PO003314,SUP0017,PRD0051,2025-01-15,697,198.3,USD,138215.1,fulfilled,"Hawkins, Cohen and Cameron",Nigeria,42.8,AUTO-Shoulder-51,Automotive Parts,2025-01-27,pending,,2025-01,71.1,0.232,False
PO003315,SUP0030,PRD0019,2026-08-18,46,832.89,USD,38312.94,fulfilled,Stanton-Gill,Indonesia,60.5,PACK-Trade-19,Packaging,2026-08-20,paid,2026-09-07,2026-08,46.8,0.199,False
PO003316,SUP0013,PRD0139,2026-05-15,557,554.98,USD,309123.86,fulfilled,Delacruz Group,Germany,77.3,FOOD-Nice-139,Food & Beverage,2026-05-28,pending,,2026-05,10.2,0.042,False
PO003317,SUP0010,PRD0081,2025-08-14,751,921.09,USD,691738.59,fulfilled,"Martinez, Nielsen and Miller",Egypt,43.6,PACK-Total-81,Packaging,2025-08-18,pending,,2025-08,53.1,0.132,False
