shipment_id,origin_node_id,dest_node_id,product_id,mode,ship_date,delivery_date,planned_transit_days,actual_transit_days,cost,quantity,origin_name,origin_type,origin_country,dest_name,dest_type,dest_country,product_name,category,delay_days,is_late,cost_per_unit
SHP004322,WH0005,DC0002,PRD0010,ocean,2025-12-02,2025-12-19,16,17,878.58,25,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,Singapore Distribution Center 2,distribution_center,Singapore,CHEM-Account-10,Chemicals,1,True,35.143
SHP004323,WH0008,DC0001,PRD0023,air,2024-12-08,2024-12-11,3,3,71333.89,317,South Korea Warehouse 8,warehouse,South Korea,India Distribution Center 1,distribution_center,India,MACH-Economy-23,Machinery,0,False,225.028
SHP004324,WH0001,DC0006,PRD0019,ocean,2026-05-05,2026-05-16,13,11,12198.45,440,Germany Warehouse 1,warehouse,Germany,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,PACK-Trade-19,Packaging,-2,False,27.724
SHP004325,WH0007,DC0004,PRD0014,rail,2024-09-24,2024-09-25,1,1,760.05,345,Germany Warehouse 7,warehouse,Germany,Germany Distribution Center 4,distribution_center,Germany,PACK-Artist-14,Packaging,0,False,2.203
SHP004326,WH0006,DC0005,PRD0046,ocean,2025-12-29,2026-01-27,30,29,8496.53,114,United States Warehouse 6,warehouse,United States,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,FOOD-Health-46,Food & Beverage,-1,False,74.531
SHP004327,WH0005,DC0003,PRD0065,ocean,2026-05-21,2026-06-07,16,17,6606.81,185,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,Singapore Distribution Center 3,distribution_center,Singapore,FURN-Dark-65,Furniture,1,True,35.712
SHP004328,WH0001,DC0004,PRD0143,road,2025-04-28,2025-04-29,1,1,888.22,451,Germany Warehouse 1,warehouse,Germany,Germany Distribution Center 4,distribution_center,Germany,TEXT-Be-143,Textiles,0,False,1.969
SHP004329,WH0002,DC0006,PRD0019,ocean,2025-08-15,2025-09-02,16,18,2705.17,75,Singapore Warehouse 2,warehouse,Singapore,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,PACK-Trade-19,Packaging,2,True,36.069
SHP004330,WH0004,DC0004,PRD0148,ocean,2026-08-12,2026-08-26,14,14,4046.59,136,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,Germany Distribution Center 4,distribution_center,Germany,FOOD-Author-148,Food & Beverage,0,False,29.754
SHP004331,WH0004,DC0003,PRD0059,rail,2025-10-01,2025-10-11,10,10,13579.65,232,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,Singapore Distribution Center 3,distribution_center,Singapore,FOOD-Should-59,Food & Beverage,0,False,58.533
SHP004332,WH0007,DC0003,PRD0067,ocean,2025-03-20,2025-04-14,26,25,13772.27,224,Germany Warehouse 7,warehouse,Germany,Singapore Distribution Center 3,distribution_center,Singapore,FURN-Not-67,Furniture,-1,False,61.483
SHP004333,WH0003,DC0001,PRD0105,ocean,2025-07-23,2025-08-10,19,18,3866.27,91,Netherlands Warehouse 3,warehouse,Netherlands,India Distribution Center 1,distribution_center,India,FOOD-Able-105,Food & Beverage,-1,False,42.486
SHP004334,WH0009,DC0006,PRD0100,ocean,2026-08-08,2026-08-23,13,15,5068.59,180,Germany Warehouse 9,warehouse,Germany,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,TEXT-Institution-100,Textiles,2,True,28.159
SHP004335,WH0007,DC0006,PRD0116,ocean,2026-01-23,2026-02-07,14,15,4341.21,150,Germany Warehouse 7,warehouse,Germany,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,TEXT-Step-116,Textiles,1,True,28.941
SHP004336,WH0006,DC0005,PRD0104,ocean,2025-01-10,2025-02-05,30,26,8422.0,113,United States Warehouse 6,warehouse,United States,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,AUTO-Hundred-104,Automotive Parts,-4,False,74.531
SHP004337,WH0001,DC0005,PRD0111,ocean,2025-11-11,2025-11-24,13,13,11373.4,412,Germany Warehouse 1,warehouse,Germany,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,PACK-Look-111,Packaging,0,False,27.605
SHP004338,WH0008,DC0005,PRD0081,ocean,2025-12-06,2025-12-25,19,19,2833.29,66,South Korea Warehouse 8,warehouse,South Korea,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,PACK-Total-81,Packaging,0,False,42.929
SHP004339,WH0007,DC0002,PRD0005,air,2025-12-09,2025-12-14,5,5,93222.6,203,Germany Warehouse 7,warehouse,Germany,Singapore Distribution Center 2,distribution_center,Singapore,TEXT-Per-5,Textiles,0,False,459.225
SHP004340,WH0006,DC0003,PRD0100,ocean,2025-10-18,2025-11-22,36,35,13206.45,146,United States Warehouse 6,warehouse,United States,Singapore Distribution Center 3,distribution_center,Singapore,TEXT-Institution-100,Textiles,-1,False,90.455
SHP004341,WH0010,DC0003,PRD0031,air,2025-09-19,2025-09-23,4,4,89760.85,207,Poland Warehouse 10,warehouse,Poland,Singapore Distribution Center 3,distribution_center,Singapore,FOOD-Worry-31,Food & Beverage,0,False,433.627
SHP004342,WH0007,DC0001,PRD0137,ocean,2025-12-12,2025-12-27,18,15,10275.08,255,Germany Warehouse 7,warehouse,Germany,India Distribution Center 1,distribution_center,India,FOOD-Wide-137,Food & Beverage,-3,False,40.294
SHP004343,WH0003,DC0003,PRD0002,air,2025-04-16,2025-04-21,5,5,157323.68,329,Netherlands Warehouse 3,warehouse,Netherlands,Singapore Distribution Center 3,distribution_center,Singapore,PACK-Attack-2,Packaging,0,False,478.187
SHP004344,WH0008,DC0004,PRD0017,ocean,2025-05-14,2025-06-04,22,21,6035.38,116,South Korea Warehouse 8,warehouse,South Korea,Germany Distribution Center 4,distribution_center,Germany,TEXT-Western-17,Textiles,-1,False,52.029
SHP004345,WH0002,DC0002,PRD0150,road,2025-09-30,2025-10-01,1,1,713.82,239,Singapore Warehouse 2,warehouse,Singapore,Singapore Distribution Center 2,distribution_center,Singapore,TEXT-Training-150,Textiles,0,False,2.987
SHP004346,WH0005,DC0002,PRD0012,rail,2026-04-11,2026-04-22,10,11,9254.33,158,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,Singapore Distribution Center 2,distribution_center,Singapore,ELEC-Second-12,Electronics,1,True,58.572
SHP004347,WH0007,DC0005,PRD0019,air,2025-07-21,2025-07-24,3,3,44320.62,205,Germany Warehouse 7,warehouse,Germany,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,PACK-Trade-19,Packaging,0,False,216.198
SHP004348,WH0001,DC0004,PRD0092,road,2025-05-27,2025-05-28,1,1,261.94,133,Germany Warehouse 1,warehouse,Germany,Germany Distribution Center 4,distribution_center,Germany,ELEC-Time-92,Electronics,0,False,1.969
SHP004349,WH0003,DC0005,PRD0129,rail,2025-03-11,2025-03-18,9,7,7197.63,141,Netherlands Warehouse 3,warehouse,Netherlands,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,ELEC-Ask-129,Electronics,-2,False,51.047
SHP004350,WH0002,DC0001,PRD0028,rail,2025-04-12,2025-04-18,6,6,9790.23,277,Singapore Warehouse 2,warehouse,Singapore,India Distribution Center 1,distribution_center,India,AUTO-Notice-28,Automotive Parts,0,False,35.344
SHP004351,WH0009,DC0003,PRD0075,ocean,2024-09-04,2024-09-29,25,25,6300.99,103,Germany Warehouse 9,warehouse,Germany,Singapore Distribution Center 3,distribution_center,Singapore,TEXT-Two-75,Textiles,0,False,61.175
SHP004352,WH0003,DC0002,PRD0078,ocean,2026-04-18,2026-05-13,26,25,37906.17,597,Netherlands Warehouse 3,warehouse,Netherlands,Singapore Distribution Center 2,distribution_center,Singapore,AUTO-Level-78,Automotive Parts,-1,False,63.494
SHP004353,WH0008,DC0004,PRD0023,ocean,2026-05-12,2026-06-02,22,21,4006.24,77,South Korea Warehouse 8,warehouse,South Korea,Germany Distribution Center 4,distribution_center,Germany,MACH-Economy-23,Machinery,-1,False,52.029
SHP004354,WH0002,DC0001,PRD0073,rail,2025-05-11,2025-05-17,6,6,5513.63,156,Singapore Warehouse 2,warehouse,Singapore,India Distribution Center 1,distribution_center,India,PACK-Maintain-73,Packaging,0,False,35.344
SHP004355,WH0002,DC0001,PRD0113,ocean,2025-08-10,2025-08-20,11,10,15883.5,749,Singapore Warehouse 2,warehouse,Singapore,India Distribution Center 1,distribution_center,India,MACH-Land-113,Machinery,-1,False,21.206
SHP004356,WH0004,DC0001,PRD0098,rail,2024-09-10,2024-09-14,5,4,6645.7,280,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,India Distribution Center 1,distribution_center,India,CHEM-Different-98,Chemicals,-1,False,23.735
SHP004357,WH0003,DC0006,PRD0102,ocean,2026-07-05,2026-07-19,14,14,13039.58,424,Netherlands Warehouse 3,warehouse,Netherlands,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,TEXT-Artist-102,Textiles,0,False,30.754
SHP004358,WH0005,DC0002,PRD0008,ocean,2026-07-23,2026-08-06,16,14,21015.54,598,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,Singapore Distribution Center 2,distribution_center,Singapore,PACK-Per-8,Packaging,-2,False,35.143
SHP004359,WH0009,DC0006,PRD0122,rail,2025-08-16,2025-08-23,8,7,12155.23,259,Germany Warehouse 9,warehouse,Germany,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,CHEM-Customer-122,Chemicals,-1,False,46.931
SHP004360,WH0005,DC0003,PRD0041,air,2024-09-10,2024-09-13,3,3,11249.44,42,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,Singapore Distribution Center 3,distribution_center,Singapore,PACK-Customer-41,Packaging,0,False,267.844
SHP004361,WH0007,DC0006,PRD0137,ocean,2025-07-13,2025-07-27,14,14,8335.12,288,Germany Warehouse 7,warehouse,Germany,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,FOOD-Wide-137,Food & Beverage,0,False,28.941
SHP004362,WH0008,DC0005,PRD0057,ocean,2025-04-04,2025-04-21,19,17,12320.51,287,South Korea Warehouse 8,warehouse,South Korea,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,CHEM-Ask-57,Chemicals,-2,False,42.929
SHP004363,WH0002,DC0003,PRD0035,rail,2025-02-18,2025-02-20,1,2,227.73,205,Singapore Warehouse 2,warehouse,Singapore,Singapore Distribution Center 3,distribution_center,Singapore,MACH-Material-35,Machinery,1,True,1.111
SHP004364,WH0003,DC0003,PRD0101,ocean,2024-09-09,2024-10-04,26,25,6822.14,107,Netherlands Warehouse 3,warehouse,Netherlands,Singapore Distribution Center 3,distribution_center,Singapore,FOOD-Weight-101,Food & Beverage,-1,False,63.758
SHP004365,WH0009,DC0006,PRD0140,air,2025-06-02,2025-06-04,3,2,36324.88,172,Germany Warehouse 9,warehouse,Germany,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,FURN-Coach-140,Furniture,-1,False,211.191
SHP004366,WH0002,DC0003,PRD0076,road,2025-06-29,2025-06-30,1,1,351.92,176,Singapore Warehouse 2,warehouse,Singapore,Singapore Distribution Center 3,distribution_center,Singapore,PACK-Wind-76,Packaging,0,False,2.0
SHP004367,WH0004,DC0006,PRD0037,road,2025-10-15,2025-10-16,1,1,1565.97,309,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,CHEM-Still-37,Chemicals,0,False,5.068
SHP004368,WH0003,DC0005,PRD0077,rail,2025-06-17,2025-06-25,9,8,6585.06,129,Netherlands Warehouse 3,warehouse,Netherlands,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,FURN-Bag-77,Furniture,-1,False,51.047
SHP004369,WH0010,DC0002,PRD0096,air,2024-12-31,2025-01-04,4,4,2092306.58,4847,Poland Warehouse 10,warehouse,Poland,Singapore Distribution Center 2,distribution_center,Singapore,CHEM-Mention-96,Chemicals,0,False,431.67
SHP004370,WH0004,DC0002,PRD0003,ocean,2026-02-21,2026-03-07,16,14,15779.67,457,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,Singapore Distribution Center 2,distribution_center,Singapore,ELEC-Ground-3,Electronics,-2,False,34.529
SHP004371,WH0009,DC0005,PRD0142,rail,2025-06-13,2025-06-19,8,6,7850.56,168,Germany Warehouse 9,warehouse,Germany,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,TEXT-Movie-142,Textiles,-2,False,46.73
SHP004372,WH0007,DC0003,PRD0143,ocean,2025-06-05,2025-06-30,26,25,14694.53,239,Germany Warehouse 7,warehouse,Germany,Singapore Distribution Center 3,distribution_center,Singapore,TEXT-Be-143,Textiles,-1,False,61.483
SHP004373,WH0010,DC0003,PRD0037,ocean,2025-03-13,2025-04-08,24,26,3469.02,60,Poland Warehouse 10,warehouse,Poland,Singapore Distribution Center 3,distribution_center,Singapore,CHEM-Still-37,Chemicals,2,True,57.817
SHP004374,WH0005,DC0005,PRD0032,road,2025-07-07,2025-07-08,1,1,2906.46,799,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,FURN-Us-32,Furniture,0,False,3.638
SHP004375,WH0001,DC0001,PRD0011,air,2025-02-24,2025-02-26,3,2,92284.0,313,Germany Warehouse 1,warehouse,Germany,India Distribution Center 1,distribution_center,India,TEXT-Avoid-11,Textiles,-1,False,294.837
SHP004376,WH0009,DC0005,PRD0002,air,2026-03-13,2026-03-16,3,3,23131.12,110,Germany Warehouse 9,warehouse,Germany,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,PACK-Attack-2,Packaging,0,False,210.283
SHP004377,WH0004,DC0002,PRD0147,rail,2026-06-26,2026-07-06,10,10,14904.94,259,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,Singapore Distribution Center 2,distribution_center,Singapore,FURN-Physical-147,Furniture,0,False,57.548
SHP004378,WH0004,DC0004,PRD0101,air,2026-04-13,2026-04-15,3,2,22092.58,99,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,Germany Distribution Center 4,distribution_center,Germany,FOOD-Weight-101,Food & Beverage,-1,False,223.157
SHP004379,WH0008,DC0002,PRD0138,air,2026-01-14,2026-01-17,3,3,31277.8,154,South Korea Warehouse 8,warehouse,South Korea,Singapore Distribution Center 2,distribution_center,Singapore,CHEM-Tonight-138,Chemicals,0,False,203.103
SHP004380,WH0004,DC0001,PRD0141,rail,2025-03-29,2025-04-03,5,5,4889.34,206,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,India Distribution Center 1,distribution_center,India,CHEM-Art-141,Chemicals,0,False,23.735
SHP004381,WH0007,DC0001,PRD0022,ocean,2026-02-25,2026-03-16,18,19,3868.27,96,Germany Warehouse 7,warehouse,Germany,India Distribution Center 1,distribution_center,India,AUTO-My-22,Automotive Parts,1,True,40.294
SHP004382,WH0007,DC0001,PRD0079,ocean,2026-04-14,2026-05-02,18,18,11121.27,276,Germany Warehouse 7,warehouse,Germany,India Distribution Center 1,distribution_center,India,FOOD-System-79,Food & Beverage,0,False,40.294
SHP004383,WH0006,DC0003,PRD0054,air,2025-06-30,2025-07-06,6,6,93621.07,138,United States Warehouse 6,warehouse,United States,Singapore Distribution Center 3,distribution_center,Singapore,FURN-Ready-54,Furniture,0,False,678.414
SHP004384,WH0005,DC0005,PRD0089,road,2026-05-16,2026-05-17,1,1,294.65,81,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,ELEC-Better-89,Electronics,0,False,3.638
SHP004385,WH0009,DC0003,PRD0055,ocean,2025-01-14,2025-02-09,25,26,13336.08,218,Germany Warehouse 9,warehouse,Germany,Singapore Distribution Center 3,distribution_center,Singapore,FURN-Race-55,Furniture,1,True,61.175
SHP004386,WH0003,DC0001,PRD0106,ocean,2025-04-02,2025-04-21,19,19,16612.21,391,Netherlands Warehouse 3,warehouse,Netherlands,India Distribution Center 1,distribution_center,India,AUTO-In-106,Automotive Parts,0,False,42.486
SHP004387,WH0004,DC0005,PRD0132,road,2025-12-10,2025-12-11,1,1,2043.92,368,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,CHEM-Art-132,Chemicals,0,False,5.554
SHP004388,WH0005,DC0001,PRD0037,ocean,2025-11-26,2025-12-03,8,7,4189.73,288,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,India Distribution Center 1,distribution_center,India,CHEM-Still-37,Chemicals,-1,False,14.548
SHP004389,WH0001,DC0003,PRD0042,ocean,2025-03-20,2025-04-13,25,24,6972.1,115,Germany Warehouse 1,warehouse,Germany,Singapore Distribution Center 3,distribution_center,Singapore,TEXT-Between-42,Textiles,-1,False,60.627
SHP004390,WH0001,DC0003,PRD0048,ocean,2025-11-30,2025-12-24,25,24,10064.07,166,Germany Warehouse 1,warehouse,Germany,Singapore Distribution Center 3,distribution_center,Singapore,FOOD-Item-48,Food & Beverage,-1,False,60.627
SHP004391,WH0008,DC0002,PRD0057,ocean,2025-01-18,2025-02-01,13,14,9505.2,351,South Korea Warehouse 8,warehouse,South Korea,Singapore Distribution Center 2,distribution_center,Singapore,CHEM-Ask-57,Chemicals,1,True,27.08
SHP004392,WH0003,DC0002,PRD0065,ocean,2024-09-18,2024-10-17,26,29,29524.91,465,Netherlands Warehouse 3,warehouse,Netherlands,Singapore Distribution Center 2,distribution_center,Singapore,FURN-Dark-65,Furniture,3,True,63.494
SHP004393,WH0004,DC0001,PRD0050,rail,2024-10-10,2024-10-17,5,7,5174.15,218,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,India Distribution Center 1,distribution_center,India,PACK-Treat-50,Packaging,2,True,23.735
SHP004394,WH0007,DC0001,PRD0030,ocean,2025-09-27,2025-10-13,18,16,8260.36,205,Germany Warehouse 7,warehouse,Germany,India Distribution Center 1,distribution_center,India,AUTO-Several-30,Automotive Parts,-2,False,40.294
SHP004395,WH0006,DC0005,PRD0047,ocean,2025-01-16,2025-02-14,30,29,14682.61,197,United States Warehouse 6,warehouse,United States,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,FURN-Land-47,Furniture,-1,False,74.531
SHP004396,WH0001,DC0005,PRD0146,ocean,2024-11-17,2024-11-30,13,13,7287.81,264,Germany Warehouse 1,warehouse,Germany,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,FURN-Authority-146,Furniture,0,False,27.605
SHP004397,WH0002,DC0006,PRD0014,air,2025-03-18,2025-03-20,3,2,48422.46,179,Singapore Warehouse 2,warehouse,Singapore,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,PACK-Artist-14,Packaging,-1,False,270.517
SHP004398,WH0002,DC0006,PRD0141,ocean,2026-02-05,2026-02-20,16,15,2993.72,83,Singapore Warehouse 2,warehouse,Singapore,United Arab Emirates Distribution Center 6,distribution_center,United Arab Emirates,CHEM-Art-141,Chemicals,-1,False,36.069
SHP004399,WH0002,DC0002,PRD0119,rail,2026-02-13,2026-02-14,1,1,594.02,358,Singapore Warehouse 2,warehouse,Singapore,Singapore Distribution Center 2,distribution_center,Singapore,TEXT-Serious-119,Textiles,0,False,1.659
SHP004400,WH0006,DC0001,PRD0141,ocean,2025-02-20,2025-03-19,32,27,6432.09,80,United States Warehouse 6,warehouse,United States,India Distribution Center 1,distribution_center,India,CHEM-Art-141,Chemicals,-5,False,80.401
SHP004401,WH0007,DC0002,PRD0019,ocean,2024-12-22,2025-01-16,25,25,8572.19,140,Germany Warehouse 7,warehouse,Germany,Singapore Distribution Center 2,distribution_center,Singapore,PACK-Trade-19,Packaging,0,False,61.23
SHP004402,WH0008,DC0002,PRD0075,ocean,2025-08-28,2025-09-09,13,12,1922.7,71,South Korea Warehouse 8,warehouse,South Korea,Singapore Distribution Center 2,distribution_center,Singapore,TEXT-Two-75,Textiles,-1,False,27.08
SHP004403,WH0010,DC0004,PRD0018,road,2025-05-10,2025-05-11,1,1,1599.65,152,Poland Warehouse 10,warehouse,Poland,Germany Distribution Center 4,distribution_center,Germany,FURN-Almost-18,Furniture,0,False,10.524
SHP004404,WH0010,DC0005,PRD0065,air,2025-04-18,2025-04-20,2,2,30381.79,159,Poland Warehouse 10,warehouse,Poland,United Arab Emirates Distribution Center 5,distribution_center,United Arab Emirates,FURN-Dark-65,Furniture,0,False,191.08
