edge_id,origin_node_id,dest_node_id,mode,avg_lead_time_days,avg_cost_per_unit,capacity,origin_name,origin_type,origin_country,origin_lat,origin_lon,dest_name,dest_type,dest_country,dest_lat,dest_lon
EDGE00852,SUP0021,WH0008,rail,7.0,49.716,233,"Ellis, Baker and Wright",supplier,India,21.679,77.7549,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00853,SUP0021,WH0009,ocean,18.4,39.42,268,"Ellis, Baker and Wright",supplier,India,21.679,77.7549,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00854,SUP0021,WH0010,air,3.0,271.367,202,"Ellis, Baker and Wright",supplier,India,21.679,77.7549,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00855,SUP0021,WH0010,ocean,16.2,36.182,700,"Ellis, Baker and Wright",supplier,India,21.679,77.7549,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00856,SUP0022,WH0001,air,2.0,225.136,381,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00857,SUP0022,WH0001,ocean,13.8,30.018,588,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00858,SUP0022,WH0001,rail,8.0,50.03,342,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00859,SUP0022,WH0002,air,2.6,226.377,295,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00860,SUP0022,WH0002,ocean,13.0,30.184,823,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00861,SUP0022,WH0002,rail,8.2,50.306,526,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00862,SUP0022,WH0003,air,3.0,248.926,323,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE00863,SUP0022,WH0003,ocean,14.5,33.19,426,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE00864,SUP0022,WH0003,rail,7.7,55.317,233,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE00865,SUP0022,WH0004,air,1.3,73.489,562,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00866,SUP0022,WH0004,ocean,6.0,9.799,259,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00867,SUP0022,WH0005,air,1.0,70.0,154,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00868,SUP0022,WH0005,ocean,6.2,9.333,523,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00869,SUP0022,WH0005,rail,3.0,15.556,354,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00870,SUP0022,WH0006,air,5.0,544.084,611,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00871,SUP0022,WH0006,ocean,29.4,72.545,645,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00872,SUP0022,WH0007,ocean,11.8,30.987,267,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE00873,SUP0022,WH0008,air,3.0,244.715,1032,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00874,SUP0022,WH0008,ocean,15.3,32.629,914,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00875,SUP0022,WH0008,rail,8.5,54.381,201,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00876,SUP0022,WH0009,air,2.7,229.133,304,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00877,SUP0022,WH0009,ocean,14.0,30.551,591,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00878,SUP0022,WH0009,rail,9.5,50.919,609,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00879,SUP0022,WH0010,air,2.7,204.777,325,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00880,SUP0022,WH0010,ocean,13.5,27.304,627,Burgess-Patterson,supplier,Pakistan,31.4651,67.6462,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00881,SUP0023,WH0001,air,5.0,488.99,250,Robinson-Bright,supplier,Indonesia,-1.3561,112.3835,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00882,SUP0023,WH0001,ocean,26.3,65.199,554,Robinson-Bright,supplier,Indonesia,-1.3561,112.3835,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00883,SUP0023,WH0002,rail,2.0,9.94,339,Robinson-Bright,supplier,Indonesia,-1.3561,112.3835,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00884,SUP0023,WH0002,road,1.0,17.891,226,Robinson-Bright,supplier,Indonesia,-1.3561,112.3835,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00885,SUP0023,WH0003,air,5.0,512.091,341,Robinson-Bright,supplier,Indonesia,-1.3561,112.3835,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE00886,SUP0023,WH0003,ocean,27.6,68.279,686,Robinson-Bright,supplier,Indonesia,-1.3561,112.3835,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE00887,SUP0023,WH0004,ocean,17.8,40.484,444,Robinson-Bright,supplier,Indonesia,-1.3561,112.3835,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00888,SUP0023,WH0005,air,2.5,307.878,335,Robinson-Bright,supplier,Indonesia,-1.3561,112.3835,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00889,SUP0023,WH0005,ocean,18.5,41.05,199,Robinson-Bright,supplier,Indonesia,-1.3561,112.3835,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00890,SUP0023,WH0006,air,5.7,671.202,484,Robinson-Bright,supplier,Indonesia,-1.3561,112.3835,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00891,SUP0023,WH0006,ocean,36.0,89.494,313,Robinson-Bright,supplier,Indonesia,-1.3561,112.3835,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00892,SUP0023,WH0007,air,5.0,494.822,302,Robinson-Bright,supplier,Indonesia,-1.3561,112.3835,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE00893,SUP0023,WH0007,ocean,27.2,65.976,825,Robinson-Bright,supplier,Indonesia,-1.3561,112.3835,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE00894,SUP0023,WH0008,air,2.0,193.873,179,Robinson-Bright,supplier,Indonesia,-1.3561,112.3835,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00895,SUP0023,WH0008,ocean,10.5,25.85,242,Robinson-Bright,supplier,Indonesia,-1.3561,112.3835,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00896,SUP0023,WH0008,rail,7.0,43.083,737,Robinson-Bright,supplier,Indonesia,-1.3561,112.3835,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00897,SUP0023,WH0009,air,4.0,493.148,142,Robinson-Bright,supplier,Indonesia,-1.3561,112.3835,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00898,SUP0023,WH0009,ocean,26.1,65.753,413,Robinson-Bright,supplier,Indonesia,-1.3561,112.3835,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00899,SUP0023,WH0010,air,4.2,467.629,407,Robinson-Bright,supplier,Indonesia,-1.3561,112.3835,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00900,SUP0023,WH0010,ocean,26.2,62.351,405,Robinson-Bright,supplier,Indonesia,-1.3561,112.3835,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00901,SUP0024,WH0001,air,3.0,437.136,644,Campos Inc,supplier,Mexico,22.9536,-104.2958,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00902,SUP0024,WH0001,ocean,23.9,58.285,844,Campos Inc,supplier,Mexico,22.9536,-104.2958,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00903,SUP0024,WH0002,ocean,38.2,95.205,632,Campos Inc,supplier,Mexico,22.9536,-104.2958,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00904,SUP0024,WH0003,air,3.5,415.999,238,Campos Inc,supplier,Mexico,22.9536,-104.2958,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE00905,SUP0024,WH0003,ocean,22.2,55.467,1201,Campos Inc,supplier,Mexico,22.9536,-104.2958,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE00906,SUP0024,WH0004,air,5.5,653.632,212,Campos Inc,supplier,Mexico,22.9536,-104.2958,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00907,SUP0024,WH0004,ocean,34.9,87.151,535,Campos Inc,supplier,Mexico,22.9536,-104.2958,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00908,SUP0024,WH0005,air,4.7,645.332,388,Campos Inc,supplier,Mexico,22.9536,-104.2958,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00909,SUP0024,WH0005,ocean,34.0,86.044,461,Campos Inc,supplier,Mexico,22.9536,-104.2958,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00910,SUP0024,WH0006,air,1.5,82.995,546,Campos Inc,supplier,Mexico,22.9536,-104.2958,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00911,SUP0024,WH0006,ocean,6.5,11.066,423,Campos Inc,supplier,Mexico,22.9536,-104.2958,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00912,SUP0024,WH0006,rail,3.2,18.443,357,Campos Inc,supplier,Mexico,22.9536,-104.2958,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00913,SUP0024,WH0007,air,3.6,427.594,457,Campos Inc,supplier,Mexico,22.9536,-104.2958,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE00914,SUP0024,WH0007,ocean,23.4,57.013,281,Campos Inc,supplier,Mexico,22.9536,-104.2958,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE00915,SUP0024,WH0008,air,4.2,522.877,437,Campos Inc,supplier,Mexico,22.9536,-104.2958,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00916,SUP0024,WH0008,ocean,28.4,69.717,557,Campos Inc,supplier,Mexico,22.9536,-104.2958,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00917,SUP0024,WH0009,air,4.0,434.348,775,Campos Inc,supplier,Mexico,22.9536,-104.2958,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00918,SUP0024,WH0009,ocean,23.5,57.913,551,Campos Inc,supplier,Mexico,22.9536,-104.2958,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00919,SUP0024,WH0010,ocean,23.9,60.163,537,Campos Inc,supplier,Mexico,22.9536,-104.2958,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00920,SUP0025,WH0001,air,3.3,324.728,386,Conner Group,supplier,Bangladesh,22.9239,89.6607,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00921,SUP0025,WH0001,ocean,18.4,43.297,530,Conner Group,supplier,Bangladesh,22.9239,89.6607,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00922,SUP0025,WH0002,ocean,8.6,16.779,365,Conner Group,supplier,Bangladesh,22.9239,89.6607,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00923,SUP0025,WH0002,rail,4.6,27.965,751,Conner Group,supplier,Bangladesh,22.9239,89.6607,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00924,SUP0025,WH0003,air,4.0,347.984,149,Conner Group,supplier,Bangladesh,22.9239,89.6607,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE00925,SUP0025,WH0003,ocean,18.0,46.398,557,Conner Group,supplier,Bangladesh,22.9239,89.6607,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE00926,SUP0025,WH0004,ocean,11.0,21.352,504,Conner Group,supplier,Bangladesh,22.9239,89.6607,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00927,SUP0025,WH0004,rail,5.2,35.587,235,Conner Group,supplier,Bangladesh,22.9239,89.6607,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00928,SUP0025,WH0005,air,1.0,161.314,512,Conner Group,supplier,Bangladesh,22.9239,89.6607,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00929,SUP0025,WH0005,ocean,10.6,21.509,364,Conner Group,supplier,Bangladesh,22.9239,89.6607,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00930,SUP0025,WH0005,rail,5.6,35.848,505,Conner Group,supplier,Bangladesh,22.9239,89.6607,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00931,SUP0025,WH0006,ocean,32.2,78.966,272,Conner Group,supplier,Bangladesh,22.9239,89.6607,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00932,SUP0025,WH0007,ocean,18.7,44.106,449,Conner Group,supplier,Bangladesh,22.9239,89.6607,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE00933,SUP0025,WH0008,ocean,10.5,22.974,792,Conner Group,supplier,Bangladesh,22.9239,89.6607,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00934,SUP0025,WH0008,rail,6.2,38.291,411,Conner Group,supplier,Bangladesh,22.9239,89.6607,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00935,SUP0025,WH0009,air,3.2,328.874,543,Conner Group,supplier,Bangladesh,22.9239,89.6607,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00936,SUP0025,WH0009,ocean,18.9,43.85,720,Conner Group,supplier,Bangladesh,22.9239,89.6607,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00937,SUP0025,WH0010,air,2.5,303.45,361,Conner Group,supplier,Bangladesh,22.9239,89.6607,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00938,SUP0025,WH0010,ocean,18.3,40.46,431,Conner Group,supplier,Bangladesh,22.9239,89.6607,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00939,SUP0026,WH0001,air,1.0,132.881,406,James-Ferrell,supplier,Egypt,28.3689,30.6889,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00940,SUP0026,WH0001,ocean,8.0,17.718,448,James-Ferrell,supplier,Egypt,28.3689,30.6889,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00941,SUP0026,WH0001,rail,6.0,29.529,1380,James-Ferrell,supplier,Egypt,28.3689,30.6889,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00942,SUP0026,WH0002,air,3.7,372.619,318,James-Ferrell,supplier,Egypt,28.3689,30.6889,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00943,SUP0026,WH0002,ocean,19.0,49.682,963,James-Ferrell,supplier,Egypt,28.3689,30.6889,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00944,SUP0026,WH0003,air,1.8,150.939,313,James-Ferrell,supplier,Egypt,28.3689,30.6889,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE00945,SUP0026,WH0003,ocean,10.0,20.125,483,James-Ferrell,supplier,Egypt,28.3689,30.6889,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE00946,SUP0026,WH0004,air,1.0,113.975,387,James-Ferrell,supplier,Egypt,28.3689,30.6889,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00947,SUP0026,WH0004,ocean,8.5,15.197,895,James-Ferrell,supplier,Egypt,28.3689,30.6889,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00948,SUP0026,WH0004,rail,5.0,25.328,462,James-Ferrell,supplier,Egypt,28.3689,30.6889,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00949,SUP0026,WH0005,ocean,9.0,14.564,815,James-Ferrell,supplier,Egypt,28.3689,30.6889,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00950,SUP0026,WH0006,air,5.0,487.223,1037,James-Ferrell,supplier,Egypt,28.3689,30.6889,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00951,SUP0026,WH0006,ocean,26.7,64.963,391,James-Ferrell,supplier,Egypt,28.3689,30.6889,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00952,SUP0026,WH0007,air,1.5,142.593,431,James-Ferrell,supplier,Egypt,28.3689,30.6889,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE00953,SUP0026,WH0007,ocean,9.5,19.012,464,James-Ferrell,supplier,Egypt,28.3689,30.6889,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE00954,SUP0026,WH0007,rail,6.5,31.687,637,James-Ferrell,supplier,Egypt,28.3689,30.6889,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE00955,SUP0026,WH0008,air,3.7,394.014,390,James-Ferrell,supplier,Egypt,28.3689,30.6889,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00956,SUP0026,WH0008,ocean,21.6,52.535,444,James-Ferrell,supplier,Egypt,28.3689,30.6889,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00957,SUP0026,WH0009,air,2.0,134.731,449,James-Ferrell,supplier,Egypt,28.3689,30.6889,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00958,SUP0026,WH0009,ocean,8.4,17.964,566,James-Ferrell,supplier,Egypt,28.3689,30.6889,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00959,SUP0026,WH0009,rail,4.8,29.94,202,James-Ferrell,supplier,Egypt,28.3689,30.6889,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00960,SUP0026,WH0010,air,1.7,125.384,320,James-Ferrell,supplier,Egypt,28.3689,30.6889,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00961,SUP0026,WH0010,ocean,8.5,16.718,459,James-Ferrell,supplier,Egypt,28.3689,30.6889,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00962,SUP0026,WH0010,rail,6.0,27.863,906,James-Ferrell,supplier,Egypt,28.3689,30.6889,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00963,SUP0027,WH0001,air,4.0,424.662,591,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00964,SUP0027,WH0001,ocean,23.5,56.622,624,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
EDGE00965,SUP0027,WH0002,rail,1.5,12.909,253,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00966,SUP0027,WH0002,road,1.0,23.237,498,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,Singapore Warehouse 2,warehouse,Singapore,2.046,104.116
EDGE00967,SUP0027,WH0003,air,4.0,447.019,215,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE00968,SUP0027,WH0003,ocean,25.0,59.603,461,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,Netherlands Warehouse 3,warehouse,Netherlands,51.0981,4.258
EDGE00969,SUP0027,WH0004,air,2.4,261.913,323,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00970,SUP0027,WH0004,ocean,14.8,34.922,662,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00971,SUP0027,WH0004,rail,8.5,58.203,315,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,United Arab Emirates Warehouse 4,warehouse,United Arab Emirates,22.0943,54.9485
EDGE00972,SUP0027,WH0005,air,2.5,264.315,309,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00973,SUP0027,WH0005,ocean,15.0,35.242,239,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00974,SUP0027,WH0005,rail,10.0,58.737,291,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,United Arab Emirates Warehouse 5,warehouse,United Arab Emirates,23.7233,54.4742
EDGE00975,SUP0027,WH0006,air,5.0,617.704,1006,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00976,SUP0027,WH0006,ocean,32.9,82.36,441,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,United States Warehouse 6,warehouse,United States,38.3818,-97.1703
EDGE00977,SUP0027,WH0007,air,4.3,429.644,334,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE00978,SUP0027,WH0007,ocean,25.0,57.286,546,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,Germany Warehouse 7,warehouse,Germany,52.1573,9.587
EDGE00979,SUP0027,WH0008,air,2.0,137.85,477,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00980,SUP0027,WH0008,ocean,9.2,18.38,363,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00981,SUP0027,WH0008,rail,6.5,30.633,566,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,South Korea Warehouse 8,warehouse,South Korea,34.9555,126.8202
EDGE00982,SUP0027,WH0009,air,3.5,428.848,528,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00983,SUP0027,WH0009,ocean,22.0,57.18,404,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,Germany Warehouse 9,warehouse,Germany,50.5727,10.5243
EDGE00984,SUP0027,WH0010,air,4.0,403.115,184,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00985,SUP0027,WH0010,ocean,23.3,53.749,707,"Valencia, Smith and Le",supplier,Vietnam,12.5384,109.133,Poland Warehouse 10,warehouse,Poland,51.7158,18.5237
EDGE00986,SUP0028,WH0001,road,1.0,3.389,213,"Potter, Mack and Peterson",supplier,Germany,52.2439,10.4252,Germany Warehouse 1,warehouse,Germany,50.7836,11.8021
